живое время (секунд) 2338,90
кэВ    набор
1  5.80000000000000E+0001
2  6.00000000000000E+0001
3  6.20000000000000E+0001
4  7.30000000000000E+0001
5  6.20000000000000E+0001
6  5.80000000000000E+0001
7  6.00000000000000E+0001
8  6.20000000000000E+0001
9  5.90000000000000E+0001
10  5.90000000000000E+0001
11  5.75000000000000E+0001
12  5.60000000000000E+0001
13  7.00000000000000E+0001
14  7.20000000000000E+0001
15  6.25000000000000E+0001
16  5.30000000000000E+0001
17  6.00000000000000E+0001
18  5.80000000000000E+0001
19  5.95000000000000E+0001
20  6.10000000000000E+0001
21  4.90000000000000E+0001
22  5.70000000000000E+0001
23  5.25000000000000E+0001
24  4.80000000000000E+0001
25  5.20000000000000E+0001
26  5.30000000000000E+0001
27  5.05000000000000E+0001
28  4.80000000000000E+0001
29  5.40000000000000E+0001
30  3.50000000000000E+0001
31  5.10000000000000E+0001
32  5.90000000000000E+0001
33  6.70000000000000E+0001
34  6.90000000000000E+0001
35  6.60000000000000E+0001
36  5.50000000000000E+0001
37  4.40000000000000E+0001
38  7.90000000000000E+0001
39  8.20000000000000E+0001
40  8.70000000000000E+0001
41  9.20000000000000E+0001
42  1.10000000000000E+0002
43  1.37000000000000E+0002
44  1.37500000000000E+0002
45  1.38000000000000E+0002
46  1.71000000000000E+0002
47  2.18000000000000E+0002
48  2.51000000000000E+0002
49  2.84000000000000E+0002
50  2.93000000000000E+0002
51  4.98000000000000E+0002
52  5.28500000000000E+0002
53  5.59000000000000E+0002
54  6.87000000000000E+0002
55  7.95000000000000E+0002
56  9.21000000000000E+0002
57  1.04700000000000E+0003
58  1.10500000000000E+0003
59  1.27400000000000E+0003
60  1.51400000000000E+0003
61  1.57650000000000E+0003
62  1.63900000000000E+0003
63  1.73900000000000E+0003
64  1.89400000000000E+0003
65  1.98800000000000E+0003
66  2.08200000000000E+0003
67  2.30400000000000E+0003
68  2.36900000000000E+0003
69  2.49450000000000E+0003
70  2.62000000000000E+0003
71  2.74200000000000E+0003
72  2.94000000000000E+0003
73  2.95450000000000E+0003
74  2.96900000000000E+0003
75  2.82100000000000E+0003
76  2.82800000000000E+0003
77  2.84500000000000E+0003
78  2.86200000000000E+0003
79  2.71800000000000E+0003
80  2.84000000000000E+0003
81  2.84500000000000E+0003
82  2.85000000000000E+0003
83  2.90300000000000E+0003
84  2.90500000000000E+0003
85  2.91700000000000E+0003
86  2.92900000000000E+0003
87  2.83800000000000E+0003
88  2.73400000000000E+0003
89  2.74400000000000E+0003
90  2.77150000000000E+0003
91  2.79900000000000E+0003
92  2.79700000000000E+0003
93  2.84100000000000E+0003
94  2.81200000000000E+0003
95  2.78300000000000E+0003
96  2.83600000000000E+0003
97  2.87300000000000E+0003
98  2.91500000000000E+0003
99  2.95700000000000E+0003
100  3.00000000000000E+0003
101  3.03300000000000E+0003
102  3.07250000000000E+0003
103  3.11200000000000E+0003
104  3.10700000000000E+0003
105  3.14700000000000E+0003
106  3.18550000000000E+0003
107  3.22400000000000E+0003
108  3.31400000000000E+0003
109  3.32600000000000E+0003
110  3.39950000000000E+0003
111  3.47300000000000E+0003
112  3.54800000000000E+0003
113  3.34600000000000E+0003
114  3.43750000000000E+0003
115  3.52900000000000E+0003
116  3.57000000000000E+0003
117  3.66400000000000E+0003
118  3.58500000000000E+0003
119  3.60450000000000E+0003
120  3.62400000000000E+0003
121  3.71000000000000E+0003
122  3.82100000000000E+0003
123  3.78000000000000E+0003
124  3.73900000000000E+0003
125  3.79500000000000E+0003
126  3.88700000000000E+0003
127  3.87450000000000E+0003
128  3.86200000000000E+0003
129  3.84400000000000E+0003
130  3.83600000000000E+0003
131  3.81550000000000E+0003
132  3.79500000000000E+0003
133  3.77200000000000E+0003
134  3.86100000000000E+0003
135  3.83550000000000E+0003
136  3.81000000000000E+0003
137  3.81700000000000E+0003
138  3.99900000000000E+0003
139  3.90500000000000E+0003
140  3.81100000000000E+0003
141  3.85900000000000E+0003
142  3.73800000000000E+0003
143  3.76750000000000E+0003
144  3.79700000000000E+0003
145  3.73800000000000E+0003
146  3.81600000000000E+0003
147  3.78000000000000E+0003
148  3.63500000000000E+0003
149  3.49000000000000E+0003
150  3.71000000000000E+0003
151  3.65300000000000E+0003
152  3.68600000000000E+0003
153  3.71900000000000E+0003
154  3.65400000000000E+0003
155  3.61800000000000E+0003
156  3.63350000000000E+0003
157  3.64900000000000E+0003
158  3.58300000000000E+0003
159  3.63900000000000E+0003
160  3.62050000000000E+0003
161  3.60200000000000E+0003
162  3.50600000000000E+0003
163  3.47100000000000E+0003
164  3.51700000000000E+0003
165  3.56300000000000E+0003
166  3.40100000000000E+0003
167  3.37400000000000E+0003
168  3.40500000000000E+0003
169  3.43600000000000E+0003
170  3.45600000000000E+0003
171  3.38700000000000E+0003
172  3.33500000000000E+0003
173  3.28300000000000E+0003
174  3.27900000000000E+0003
175  3.34500000000000E+0003
176  3.37700000000000E+0003
177  3.33600000000000E+0003
178  3.29500000000000E+0003
179  3.26300000000000E+0003
180  3.34800000000000E+0003
181  3.32200000000000E+0003
182  3.29600000000000E+0003
183  3.29800000000000E+0003
184  3.24800000000000E+0003
185  3.29650000000000E+0003
186  3.34500000000000E+0003
187  3.26300000000000E+0003
188  3.30600000000000E+0003
189  3.29350000000000E+0003
190  3.28100000000000E+0003
191  3.14300000000000E+0003
192  3.09800000000000E+0003
193  3.11200000000000E+0003
194  3.12600000000000E+0003
195  3.04200000000000E+0003
196  3.04000000000000E+0003
197  3.05150000000000E+0003
198  3.06300000000000E+0003
199  2.96900000000000E+0003
200  2.91700000000000E+0003
201  2.92150000000000E+0003
202  2.92600000000000E+0003
203  2.84100000000000E+0003
204  2.79400000000000E+0003
205  2.71900000000000E+0003
206  2.70550000000000E+0003
207  2.69200000000000E+0003
