живое время (секунд) 4216,30
кэВ    набор
1  9.60000000000000E+0001
2  9.65000000000000E+0001
3  9.70000000000000E+0001
4  9.80000000000000E+0001
5  7.80000000000000E+0001
6  9.70000000000000E+0001
7  9.35000000000000E+0001
8  9.00000000000000E+0001
9  8.50000000000000E+0001
10  6.80000000000000E+0001
11  6.95000000000000E+0001
12  7.10000000000000E+0001
13  9.00000000000000E+0001
14  8.00000000000000E+0001
15  7.15000000000000E+0001
16  6.30000000000000E+0001
17  6.40000000000000E+0001
18  6.70000000000000E+0001
19  6.65000000000000E+0001
20  6.60000000000000E+0001
21  5.10000000000000E+0001
22  5.30000000000000E+0001
23  4.50000000000000E+0001
24  3.70000000000000E+0001
25  4.50000000000000E+0001
26  2.80000000000000E+0001
27  3.20000000000000E+0001
28  3.60000000000000E+0001
29  2.60000000000000E+0001
30  4.10000000000000E+0001
31  4.00000000000000E+0001
32  3.80000000000000E+0001
33  3.60000000000000E+0001
34  2.90000000000000E+0001
35  3.40000000000000E+0001
36  4.05000000000000E+0001
37  4.70000000000000E+0001
38  2.70000000000000E+0001
39  5.10000000000000E+0001
40  4.60000000000000E+0001
41  4.10000000000000E+0001
42  5.60000000000000E+0001
43  6.50000000000000E+0001
44  6.40000000000000E+0001
45  6.30000000000000E+0001
46  7.80000000000000E+0001
47  8.10000000000000E+0001
48  9.55000000000000E+0001
49  1.10000000000000E+0002
50  1.55000000000000E+0002
51  1.80000000000000E+0002
52  1.98500000000000E+0002
53  2.17000000000000E+0002
54  2.53000000000000E+0002
55  2.83000000000000E+0002
56  3.35500000000000E+0002
57  3.88000000000000E+0002
58  3.83000000000000E+0002
59  4.74000000000000E+0002
60  5.16000000000000E+0002
61  5.43000000000000E+0002
62  5.70000000000000E+0002
63  5.95000000000000E+0002
64  7.22000000000000E+0002
65  7.41000000000000E+0002
66  7.60000000000000E+0002
67  8.36000000000000E+0002
68  8.82000000000000E+0002
69  9.31000000000000E+0002
70  9.80000000000000E+0002
71  1.02300000000000E+0003
72  9.98000000000000E+0002
73  1.01300000000000E+0003
74  1.02800000000000E+0003
75  1.05000000000000E+0003
76  1.04800000000000E+0003
77  1.03950000000000E+0003
78  1.03100000000000E+0003
79  1.04500000000000E+0003
80  1.04100000000000E+0003
81  1.03800000000000E+0003
82  1.03500000000000E+0003
83  1.01400000000000E+0003
84  9.89000000000000E+0002
85  1.00450000000000E+0003
86  1.02000000000000E+0003
87  1.02600000000000E+0003
88  1.00800000000000E+0003
89  9.63000000000000E+0002
90  9.42000000000000E+0002
91  9.21000000000000E+0002
92  9.52000000000000E+0002
93  9.76000000000000E+0002
94  9.86500000000000E+0002
95  9.97000000000000E+0002
96  9.44000000000000E+0002
97  9.44000000000000E+0002
98  9.69000000000000E+0002
99  9.94000000000000E+0002
100  9.50000000000000E+0002
101  1.03900000000000E+0003
102  1.02600000000000E+0003
103  1.01300000000000E+0003
104  1.00900000000000E+0003
105  1.08200000000000E+0003
106  1.07050000000000E+0003
107  1.05900000000000E+0003
108  1.11300000000000E+0003
109  1.09000000000000E+0003
110  1.07850000000000E+0003
111  1.06700000000000E+0003
112  1.10600000000000E+0003
113  1.15000000000000E+0003
114  1.14200000000000E+0003
115  1.13400000000000E+0003
116  1.16900000000000E+0003
117  1.20100000000000E+0003
118  1.18300000000000E+0003
119  1.16150000000000E+0003
120  1.14000000000000E+0003
121  1.10900000000000E+0003
122  1.11900000000000E+0003
123  1.15600000000000E+0003
124  1.19300000000000E+0003
125  1.18200000000000E+0003
126  1.22900000000000E+0003
127  1.21150000000000E+0003
128  1.19400000000000E+0003
129  1.16800000000000E+0003
130  1.16200000000000E+0003
131  1.19600000000000E+0003
132  1.23000000000000E+0003
133  1.18800000000000E+0003
134  1.19400000000000E+0003
135  1.19850000000000E+0003
136  1.20300000000000E+0003
137  1.22000000000000E+0003
138  1.12800000000000E+0003
139  1.15350000000000E+0003
140  1.17900000000000E+0003
141  1.17600000000000E+0003
142  1.12900000000000E+0003
143  1.13500000000000E+0003
144  1.14100000000000E+0003
145  1.11800000000000E+0003
146  1.14200000000000E+0003
147  1.16200000000000E+0003
148  1.16300000000000E+0003
149  1.16400000000000E+0003
150  1.14200000000000E+0003
151  1.14100000000000E+0003
152  1.16950000000000E+0003
153  1.19800000000000E+0003
154  1.12300000000000E+0003
155  1.05500000000000E+0003
156  1.09050000000000E+0003
157  1.12600000000000E+0003
158  1.07500000000000E+0003
159  1.08000000000000E+0003
160  1.09500000000000E+0003
161  1.11000000000000E+0003
162  1.11700000000000E+0003
163  1.05900000000000E+0003
164  1.05700000000000E+0003
165  1.05500000000000E+0003
166  1.01300000000000E+0003
167  1.13000000000000E+0003
168  1.07900000000000E+0003
169  1.02800000000000E+0003
170  1.06100000000000E+0003
171  1.03900000000000E+0003
172  1.02650000000000E+0003
173  1.01400000000000E+0003
174  9.78000000000000E+0002
175  1.01200000000000E+0003
176  9.87000000000000E+0002
177  9.71500000000000E+0002
178  9.56000000000000E+0002
179  9.76000000000000E+0002
180  9.69000000000000E+0002
181  9.39000000000000E+0002
182  9.09000000000000E+0002
183  9.39000000000000E+0002
184  9.11000000000000E+0002
185  9.29500000000000E+0002
186  9.48000000000000E+0002
187  9.04000000000000E+0002
188  9.22000000000000E+0002
189  9.17000000000000E+0002
190  9.12000000000000E+0002
191  8.83000000000000E+0002
192  8.48000000000000E+0002
193  8.81000000000000E+0002
194  9.14000000000000E+0002
195  8.86000000000000E+0002
196  8.01000000000000E+0002
197  8.36500000000000E+0002
198  8.72000000000000E+0002
199  8.21000000000000E+0002
200  8.07000000000000E+0002
201  8.30500000000000E+0002
202  8.54000000000000E+0002
203  8.10000000000000E+0002
204  7.42000000000000E+0002
205  7.79000000000000E+0002
206  7.80000000000000E+0002
207  7.81000000000000E+0002
208  8.05000000000000E+0002
209  7.21000000000000E+0002
210  7.31000000000000E+0002
211  7.41000000000000E+0002
212  7.71000000000000E+0002
213  7.19000000000000E+0002
214  7.38000000000000E+0002
215  7.57000000000000E+0002
216  6.98000000000000E+0002
217  7.04000000000000E+0002
218  7.02500000000000E+0002
219  7.01000000000000E+0002
220  6.35000000000000E+0002
221  6.88000000000000E+0002
222  6.82500000000000E+0002
223  6.77000000000000E+0002
224  6.57000000000000E+0002
225  6.73000000000000E+0002
226  6.66500000000000E+0002
227  6.60000000000000E+0002
228  6.15000000000000E+0002
229  6.14000000000000E+0002
230  6.24000000000000E+0002
231  6.34000000000000E+0002
232  6.47000000000000E+0002
233  6.04000000000000E+0002
234  6.03000000000000E+0002
235  6.04500000000000E+0002
236  6.06000000000000E+0002
237  6.13000000000000E+0002
238  5.88000000000000E+0002
239  5.91000000000000E+0002
240  5.94000000000000E+0002
241  6.11000000000000E+0002
242  6.19000000000000E+0002
243  6.02000000000000E+0002
244  5.85000000000000E+0002
245  6.02000000000000E+0002
246  5.87000000000000E+0002
247  5.87000000000000E+0002
248  5.87000000000000E+0002
249  5.10000000000000E+0002
250  5.55000000000000E+0002
251  5.42500000000000E+0002
252  5.30000000000000E+0002
253  5.70000000000000E+0002
254  5.16000000000000E+0002
255  5.03000000000000E+0002
256  4.90000000000000E+0002
257  4.74000000000000E+0002
258  4.88000000000000E+0002
259  4.80500000000000E+0002
260  4.73000000000000E+0002
261  5.10000000000000E+0002
262  4.69000000000000E+0002
263  4.92000000000000E+0002
264  4.67500000000000E+0002
265  4.43000000000000E+0002
266  4.65000000000000E+0002
267  4.39000000000000E+0002
268  4.53500000000000E+0002
269  4.68000000000000E+0002
270  5.02000000000000E+0002
271  4.47000000000000E+0002
272  4.44500000000000E+0002
273  4.42000000000000E+0002
274  4.37000000000000E+0002
275  4.23000000000000E+0002
276  4.33500000000000E+0002
277  4.44000000000000E+0002
278  4.12000000000000E+0002
279  4.17000000000000E+0002
280  4.30000000000000E+0002
281  4.43000000000000E+0002
282  4.41000000000000E+0002
283  4.37000000000000E+0002
284  4.22500000000000E+0002
285  4.08000000000000E+0002
286  4.34000000000000E+0002
287  4.22000000000000E+0002
288  4.14000000000000E+0002
289  4.15500000000000E+0002
290  4.17000000000000E+0002
291  3.94000000000000E+0002
292  3.78000000000000E+0002
293  3.97500000000000E+0002
294  4.17000000000000E+0002
295  3.83000000000000E+0002
296  3.82000000000000E+0002
297  3.80500000000000E+0002
298  3.79000000000000E+0002
299  3.90000000000000E+0002
300  3.79000000000000E+0002
301  3.79000000000000E+0002
302  3.79000000000000E+0002
303  3.47000000000000E+0002
304  3.70000000000000E+0002
305  3.46500000000000E+0002
306  3.23000000000000E+0002
307  3.42000000000000E+0002
308  3.48000000000000E+0002
309  3.34000000000000E+0002
310  3.20000000000000E+0002
311  3.15000000000000E+0002
312  3.23000000000000E+0002
313  3.43000000000000E+0002
314  3.63000000000000E+0002
315  3.16000000000000E+0002
316  3.17000000000000E+0002
317  3.29000000000000E+0002
318  3.21000000000000E+0002
319  3.13000000000000E+0002
320  3.18000000000000E+0002
321  2.98000000000000E+0002
322  2.96000000000000E+0002
323  2.94000000000000E+0002
324  2.90000000000000E+0002
325  3.24000000000000E+0002
326  3.06000000000000E+0002
327  2.88000000000000E+0002
328  2.98000000000000E+0002
329  2.86000000000000E+0002
330  2.90500000000000E+0002
331  2.95000000000000E+0002
332  2.96000000000000E+0002
333  2.77000000000000E+0002
334  2.71500000000000E+0002
335  2.66000000000000E+0002
336  2.71000000000000E+0002
337  2.69000000000000E+0002
338  2.69000000000000E+0002
339  2.69000000000000E+0002
340  2.42000000000000E+0002
341  3.17000000000000E+0002
342  2.92000000000000E+0002
343  2.67000000000000E+0002
344  2.61000000000000E+0002
345  2.79000000000000E+0002
346  2.51000000000000E+0002
347  2.55500000000000E+0002
348  2.60000000000000E+0002
349  2.60000000000000E+0002
350  2.55000000000000E+0002
351  2.46000000000000E+0002
352  2.37000000000000E+0002
353  2.50000000000000E+0002
354  2.63000000000000E+0002
355  2.40000000000000E+0002
356  2.17000000000000E+0002
357  2.37000000000000E+0002
358  2.24000000000000E+0002
359  2.21000000000000E+0002
360  2.18000000000000E+0002
361  2.14000000000000E+0002
362  2.44000000000000E+0002
363  2.33500000000000E+0002
364  2.23000000000000E+0002
365  2.07000000000000E+0002
