живое время (секунд) 3048,90
кэВ    набор
1  7.10000000000000E+0001
2  6.95000000000000E+0001
3  6.80000000000000E+0001
4  6.60000000000000E+0001
5  7.40000000000000E+0001
6  9.60000000000000E+0001
7  7.95000000000000E+0001
8  6.30000000000000E+0001
9  7.60000000000000E+0001
10  6.90000000000000E+0001
11  7.85000000000000E+0001
12  8.80000000000000E+0001
13  7.60000000000000E+0001
14  8.40000000000000E+0001
15  8.25000000000000E+0001
16  8.10000000000000E+0001
17  7.50000000000000E+0001
18  6.10000000000000E+0001
19  6.15000000000000E+0001
20  6.20000000000000E+0001
21  7.30000000000000E+0001
22  7.00000000000000E+0001
23  6.25000000000000E+0001
24  5.50000000000000E+0001
25  7.70000000000000E+0001
26  5.70000000000000E+0001
27  5.95000000000000E+0001
28  6.20000000000000E+0001
29  7.10000000000000E+0001
30  4.90000000000000E+0001
31  7.00000000000000E+0001
32  7.50000000000000E+0001
33  8.00000000000000E+0001
34  8.30000000000000E+0001
35  7.50000000000000E+0001
36  8.00000000000000E+0001
37  8.50000000000000E+0001
38  9.50000000000000E+0001
39  9.20000000000000E+0001
40  8.85000000000000E+0001
41  8.50000000000000E+0001
42  1.18000000000000E+0002
43  1.38000000000000E+0002
44  1.53500000000000E+0002
45  1.69000000000000E+0002
46  1.87000000000000E+0002
47  2.40000000000000E+0002
48  2.61500000000000E+0002
49  2.83000000000000E+0002
50  3.85000000000000E+0002
51  4.67000000000000E+0002
52  5.57000000000000E+0002
53  6.47000000000000E+0002
54  7.02000000000000E+0002
55  9.30000000000000E+0002
56  1.00350000000000E+0003
57  1.07700000000000E+0003
58  1.21700000000000E+0003
59  1.37700000000000E+0003
60  1.57500000000000E+0003
61  1.68600000000000E+0003
62  1.79700000000000E+0003
63  1.94200000000000E+0003
64  2.15700000000000E+0003
65  2.19000000000000E+0003
66  2.22300000000000E+0003
67  2.44000000000000E+0003
68  2.69800000000000E+0003
69  2.83500000000000E+0003
70  2.97200000000000E+0003
71  2.94000000000000E+0003
72  3.14000000000000E+0003
73  3.11850000000000E+0003
74  3.09700000000000E+0003
75  3.10300000000000E+0003
76  3.11000000000000E+0003
77  3.06500000000000E+0003
78  3.02000000000000E+0003
79  3.12900000000000E+0003
80  3.17700000000000E+0003
81  3.18300000000000E+0003
82  3.18900000000000E+0003
83  3.25500000000000E+0003
84  3.28400000000000E+0003
85  3.23950000000000E+0003
86  3.19500000000000E+0003
87  3.16200000000000E+0003
88  3.13000000000000E+0003
89  3.22900000000000E+0003
90  3.18800000000000E+0003
91  3.14700000000000E+0003
92  3.28400000000000E+0003
93  3.25500000000000E+0003
94  3.21350000000000E+0003
95  3.17200000000000E+0003
96  3.35000000000000E+0003
97  3.46900000000000E+0003
98  3.42450000000000E+0003
99  3.38000000000000E+0003
100  3.45000000000000E+0003
101  3.53400000000000E+0003
102  3.60100000000000E+0003
103  3.66800000000000E+0003
104  3.68600000000000E+0003
105  3.64100000000000E+0003
106  3.71600000000000E+0003
