живое время (секунд) 7324,90
кэВ    набор
1  1.39000000000000E+0002
2  1.46500000000000E+0002
3  1.54000000000000E+0002
4  1.47000000000000E+0002
5  1.87000000000000E+0002
6  1.83000000000000E+0002
7  1.82000000000000E+0002
8  1.81000000000000E+0002
9  1.75000000000000E+0002
10  1.79000000000000E+0002
11  1.95000000000000E+0002
12  2.11000000000000E+0002
13  1.73000000000000E+0002
14  1.76000000000000E+0002
15  1.60500000000000E+0002
16  1.45000000000000E+0002
17  1.74000000000000E+0002
18  1.68000000000000E+0002
19  1.64000000000000E+0002
20  1.60000000000000E+0002
21  1.49000000000000E+0002
22  1.79000000000000E+0002
23  1.72500000000000E+0002
24  1.66000000000000E+0002
25  1.82000000000000E+0002
26  2.04000000000000E+0002
27  1.89500000000000E+0002
28  1.75000000000000E+0002
29  1.70000000000000E+0002
30  1.91000000000000E+0002
31  1.79000000000000E+0002
32  1.76500000000000E+0002
33  1.74000000000000E+0002
34  1.89000000000000E+0002
35  1.55000000000000E+0002
36  1.70500000000000E+0002
37  1.86000000000000E+0002
38  2.11000000000000E+0002
39  1.68000000000000E+0002
40  1.71000000000000E+0002
41  1.74000000000000E+0002
42  1.89000000000000E+0002
43  2.24000000000000E+0002
44  2.42500000000000E+0002
45  2.61000000000000E+0002
46  3.33000000000000E+0002
47  3.52000000000000E+0002
48  3.97500000000000E+0002
49  4.43000000000000E+0002
50  5.58000000000000E+0002
51  6.21000000000000E+0002
52  7.00500000000000E+0002
53  7.80000000000000E+0002
54  1.00700000000000E+0003
55  1.16600000000000E+0003
56  1.30300000000000E+0003
57  1.44000000000000E+0003
58  1.61000000000000E+0003
59  1.85300000000000E+0003
60  2.09000000000000E+0003
61  2.19400000000000E+0003
62  2.29800000000000E+0003
63  2.52800000000000E+0003
64  2.69400000000000E+0003
65  2.84300000000000E+0003
66  2.99200000000000E+0003
67  3.28100000000000E+0003
68  3.51300000000000E+0003
69  3.55750000000000E+0003
70  3.60200000000000E+0003
71  3.81100000000000E+0003
72  3.98900000000000E+0003
73  3.98550000000000E+0003
74  3.98200000000000E+0003
75  4.17100000000000E+0003
76  4.01600000000000E+0003
77  4.02650000000000E+0003
78  4.03700000000000E+0003
79  4.19000000000000E+0003
80  4.06400000000000E+0003
81  4.14550000000000E+0003
82  4.22700000000000E+0003
83  4.18000000000000E+0003
84  4.06200000000000E+0003
85  4.12300000000000E+0003
86  4.18400000000000E+0003
87  4.15400000000000E+0003
88  4.11900000000000E+0003
89  4.07100000000000E+0003
90  4.09450000000000E+0003
91  4.11800000000000E+0003
92  4.18900000000000E+0003
93  4.18800000000000E+0003
94  4.21250000000000E+0003
95  4.23700000000000E+0003
96  4.17400000000000E+0003
97  4.27100000000000E+0003
98  4.24750000000000E+0003
99  4.22400000000000E+0003
100  4.29700000000000E+0003
101  4.46900000000000E+0003
102  4.55250000000000E+0003
103  4.63600000000000E+0003
104  4.62700000000000E+0003
105  4.55000000000000E+0003
106  4.62100000000000E+0003
107  4.69200000000000E+0003
108  4.70100000000000E+0003
109  4.84100000000000E+0003
110  4.87800000000000E+0003
111  4.91500000000000E+0003
112  5.01000000000000E+0003
113  4.99200000000000E+0003
114  4.99600000000000E+0003
115  5.00000000000000E+0003
116  5.00200000000000E+0003
117  5.06800000000000E+0003
118  5.17000000000000E+0003
119  5.23450000000000E+0003
120  5.29900000000000E+0003
121  5.38600000000000E+0003
122  5.22300000000000E+0003
123  5.27300000000000E+0003
124  5.32300000000000E+0003
125  5.42500000000000E+0003
126  5.39800000000000E+0003
127  5.36500000000000E+0003
128  5.33200000000000E+0003
129  5.36300000000000E+0003
130  5.26200000000000E+0003
131  5.31050000000000E+0003
132  5.35900000000000E+0003
133  5.47100000000000E+0003
134  5.25300000000000E+0003
135  5.25500000000000E+0003
136  5.25700000000000E+0003
137  5.30700000000000E+0003
138  5.23800000000000E+0003
139  5.24800000000000E+0003
140  5.25800000000000E+0003
141  5.25100000000000E+0003
142  5.33100000000000E+0003
143  5.32500000000000E+0003
144  5.31900000000000E+0003
145  5.24900000000000E+0003
146  5.17300000000000E+0003
147  5.30000000000000E+0003
148  5.15450000000000E+0003
149  5.00900000000000E+0003
150  4.99800000000000E+0003
151  4.92500000000000E+0003
152  4.95750000000000E+0003
153  4.99000000000000E+0003
154  4.94900000000000E+0003
155  4.89600000000000E+0003
156  4.93900000000000E+0003
157  4.98200000000000E+0003
158  4.98800000000000E+0003
159  4.90500000000000E+0003
160  4.86750000000000E+0003
161  4.83000000000000E+0003
162  4.69800000000000E+0003
163  4.66900000000000E+0003
164  4.66950000000000E+0003
165  4.67000000000000E+0003
166  4.71000000000000E+0003
167  4.60500000000000E+0003
168  4.61800000000000E+0003
169  4.63100000000000E+0003
170  4.68100000000000E+0003
171  4.51100000000000E+0003
172  4.48900000000000E+0003
173  4.46700000000000E+0003
174  4.48400000000000E+0003
175  4.36500000000000E+0003
176  4.40800000000000E+0003
177  4.39250000000000E+0003
178  4.37700000000000E+0003
179  4.36900000000000E+0003
180  4.50400000000000E+0003
181  4.50850000000000E+0003
182  4.51300000000000E+0003
183  4.29300000000000E+0003
184  4.29500000000000E+0003
185  4.32650000000000E+0003
186  4.35800000000000E+0003
187  4.32200000000000E+0003
188  4.25100000000000E+0003
189  4.26400000000000E+0003
190  4.27700000000000E+0003
191  4.19500000000000E+0003
192  4.18800000000000E+0003
193  4.17600000000000E+0003
194  4.16400000000000E+0003
195  4.06400000000000E+0003
196  4.07200000000000E+0003
197  4.00100000000000E+0003
198  3.93000000000000E+0003
199  3.77100000000000E+0003
200  3.89000000000000E+0003
201  3.83150000000000E+0003
202  3.77300000000000E+0003
203  3.67400000000000E+0003
204  3.66200000000000E+0003
205  3.60100000000000E+0003
206  3.55250000000000E+0003
207  3.50400000000000E+0003
208  3.46700000000000E+0003
209  3.51500000000000E+0003
210  3.47950000000000E+0003
211  3.44400000000000E+0003
212  3.18200000000000E+0003
213  3.24100000000000E+0003
214  3.27000000000000E+0003
215  3.29900000000000E+0003
216  3.22500000000000E+0003
217  3.17800000000000E+0003
218  3.14800000000000E+0003
219  3.11800000000000E+0003
220  3.01600000000000E+0003
221  3.01900000000000E+0003
222  2.98700000000000E+0003
223  2.95500000000000E+0003
224  2.86900000000000E+0003
225  2.87300000000000E+0003
226  2.87100000000000E+0003
227  2.86900000000000E+0003
228  2.79300000000000E+0003
229  2.75900000000000E+0003
230  2.75100000000000E+0003
231  2.74300000000000E+0003
232  2.69600000000000E+0003
233  2.80000000000000E+0003
234  2.65100000000000E+0003
235  2.59950000000000E+0003
236  2.54800000000000E+0003
237  2.62200000000000E+0003
238  2.50500000000000E+0003
239  2.50050000000000E+0003
240  2.49600000000000E+0003
241  2.53300000000000E+0003
242  2.44300000000000E+0003
243  2.39950000000000E+0003
244  2.35600000000000E+0003
245  2.36600000000000E+0003
246  2.27200000000000E+0003
247  2.27750000000000E+0003
248  2.28300000000000E+0003
249  2.27400000000000E+0003
250  2.21400000000000E+0003
251  2.17800000000000E+0003
252  2.14200000000000E+0003
253  2.07300000000000E+0003
254  2.10500000000000E+0003
255  2.07250000000000E+0003
256  2.04000000000000E+0003
257  2.11200000000000E+0003
258  1.94300000000000E+0003
259  1.97250000000000E+0003
260  2.00200000000000E+0003
261  1.94700000000000E+0003
262  1.95400000000000E+0003
263  2.02300000000000E+0003
264  2.01700000000000E+0003
265  2.01100000000000E+0003
266  1.86500000000000E+0003
267  1.88900000000000E+0003
268  1.83150000000000E+0003
269  1.77400000000000E+0003
270  1.93900000000000E+0003
271  1.81600000000000E+0003
272  1.79050000000000E+0003
273  1.76500000000000E+0003
274  1.74100000000000E+0003
275  1.72300000000000E+0003
276  1.73900000000000E+0003
277  1.75500000000000E+0003
278  1.73100000000000E+0003
279  1.74900000000000E+0003
280  1.72300000000000E+0003
281  1.69700000000000E+0003
282  1.68500000000000E+0003
283  1.68800000000000E+0003
284  1.63700000000000E+0003
285  1.58600000000000E+0003
286  1.64300000000000E+0003
287  1.55500000000000E+0003
288  1.59900000000000E+0003
289  1.55700000000000E+0003
290  1.51500000000000E+0003
291  1.57100000000000E+0003
292  1.48000000000000E+0003
293  1.49300000000000E+0003
294  1.50600000000000E+0003
295  1.51200000000000E+0003
296  1.47000000000000E+0003
297  1.46750000000000E+0003
298  1.46500000000000E+0003
299  1.48100000000000E+0003
300  1.44400000000000E+0003
301  1.44100000000000E+0003
302  1.43800000000000E+0003
303  1.37200000000000E+0003
304  1.38500000000000E+0003
305  1.38150000000000E+0003
306  1.37800000000000E+0003
307  1.32100000000000E+0003
308  1.40300000000000E+0003
309  1.37900000000000E+0003
310  1.35500000000000E+0003
311  1.34300000000000E+0003
312  1.27500000000000E+0003
313  1.30100000000000E+0003
314  1.32700000000000E+0003
315  1.28800000000000E+0003
316  1.31300000000000E+0003
317  1.27000000000000E+0003
318  1.29100000000000E+0003
319  1.31200000000000E+0003
320  1.21800000000000E+0003
321  1.23700000000000E+0003
322  1.18800000000000E+0003
323  1.13900000000000E+0003
324  1.17100000000000E+0003
325  1.22100000000000E+0003
326  1.23200000000000E+0003
327  1.24300000000000E+0003
328  1.17900000000000E+0003
329  1.19300000000000E+0003
330  1.19450000000000E+0003
331  1.19600000000000E+0003
332  1.15300000000000E+0003
333  1.12800000000000E+0003
334  1.15750000000000E+0003
335  1.18700000000000E+0003
336  1.09900000000000E+0003
337  1.12600000000000E+0003
338  1.10500000000000E+0003
339  1.08400000000000E+0003
340  1.09900000000000E+0003
341  1.11900000000000E+0003
342  1.08950000000000E+0003
343  1.06000000000000E+0003
344  1.12200000000000E+0003
345  1.06200000000000E+0003
346  1.07400000000000E+0003
347  1.06500000000000E+0003
348  1.05600000000000E+0003
349  1.09500000000000E+0003
350  1.11600000000000E+0003
351  1.08250000000000E+0003
352  1.04900000000000E+0003
353  1.06900000000000E+0003
354  1.04000000000000E+0003
355  1.05600000000000E+0003
356  1.07200000000000E+0003
357  1.00500000000000E+0003
358  9.70000000000000E+0002
359  9.91000000000000E+0002
360  1.01200000000000E+0003
361  9.12000000000000E+0002
362  9.78000000000000E+0002
363  9.54000000000000E+0002
364  9.30000000000000E+0002
365  9.21000000000000E+0002
366  9.34000000000000E+0002
367  9.40000000000000E+0002
368  9.46000000000000E+0002
369  8.86000000000000E+0002
370  9.20000000000000E+0002
371  9.23500000000000E+0002
372  9.27000000000000E+0002
373  8.65000000000000E+0002
374  9.91000000000000E+0002
375  9.37000000000000E+0002
376  9.44000000000000E+0002
377  9.51000000000000E+0002
378  8.56000000000000E+0002
379  8.65000000000000E+0002
380  8.72500000000000E+0002
381  8.80000000000000E+0002
382  8.68000000000000E+0002
383  9.25000000000000E+0002
384  9.00000000000000E+0002
385  8.75000000000000E+0002
386  8.62000000000000E+0002
387  8.43000000000000E+0002
388  8.22500000000000E+0002
389  8.02000000000000E+0002
390  8.60000000000000E+0002
391  8.91000000000000E+0002
392  8.68500000000000E+0002
393  8.46000000000000E+0002
394  8.25000000000000E+0002
395  8.14000000000000E+0002
396  8.04500000000000E+0002
397  7.95000000000000E+0002
398  8.28000000000000E+0002
399  8.15000000000000E+0002
400  8.30500000000000E+0002
401  8.46000000000000E+0002
402  8.07000000000000E+0002
403  7.86000000000000E+0002
404  8.45000000000000E+0002
405  8.29000000000000E+0002
406  8.13000000000000E+0002
407  7.97000000000000E+0002
408  7.66000000000000E+0002
409  7.54000000000000E+0002
410  7.42000000000000E+0002
411  7.45000000000000E+0002
412  7.72000000000000E+0002
413  7.76500000000000E+0002
414  7.81000000000000E+0002
415  8.01000000000000E+0002
416  7.01000000000000E+0002
417  7.15000000000000E+0002
418  7.29000000000000E+0002
419  7.13000000000000E+0002
420  7.44000000000000E+0002
421  7.44500000000000E+0002
422  7.45000000000000E+0002
423  7.36000000000000E+0002
424  7.28000000000000E+0002
425  7.30000000000000E+0002
426  7.32000000000000E+0002
427  7.42000000000000E+0002
428  7.11000000000000E+0002
429  7.20000000000000E+0002
430  7.29000000000000E+0002
431  7.57000000000000E+0002
432  7.33000000000000E+0002
433  7.35000000000000E+0002
434  7.05500000000000E+0002
435  6.76000000000000E+0002
436  6.93000000000000E+0002
437  7.30000000000000E+0002
438  7.22000000000000E+0002
439  7.14000000000000E+0002
440  6.94000000000000E+0002
441  7.13000000000000E+0002
442  7.11500000000000E+0002
443  7.10000000000000E+0002
444  6.64000000000000E+0002
445  7.13000000000000E+0002
446  7.07000000000000E+0002
447  7.01000000000000E+0002
448  7.01000000000000E+0002
449  6.48000000000000E+0002
450  6.70500000000000E+0002
451  6.93000000000000E+0002
452  6.74000000000000E+0002
453  6.44000000000000E+0002
454  6.74000000000000E+0002
455  7.04000000000000E+0002
456  6.31000000000000E+0002
457  7.09000000000000E+0002
458  6.90500000000000E+0002
459  6.72000000000000E+0002
460  6.30000000000000E+0002
461  6.02000000000000E+0002
462  6.52000000000000E+0002
463  6.24500000000000E+0002
464  5.97000000000000E+0002
465  6.48000000000000E+0002
466  6.20000000000000E+0002
467  6.00500000000000E+0002
468  5.81000000000000E+0002
469  6.11000000000000E+0002
470  5.60000000000000E+0002
471  5.59500000000000E+0002
472  5.59000000000000E+0002
473  5.54000000000000E+0002
474  5.68000000000000E+0002
475  5.50000000000000E+0002
476  5.32000000000000E+0002
477  5.70000000000000E+0002
478  5.02000000000000E+0002
479  4.99000000000000E+0002
480  4.96000000000000E+0002
481  4.65000000000000E+0002
482  4.49000000000000E+0002
483  4.64000000000000E+0002
484  4.79000000000000E+0002
485  4.43000000000000E+0002
486  4.41000000000000E+0002
487  4.24500000000000E+0002
488  4.08000000000000E+0002
489  4.08000000000000E+0002
490  3.82000000000000E+0002
491  3.97000000000000E+0002
492  4.11500000000000E+0002
493  4.26000000000000E+0002
494  3.75000000000000E+0002
495  4.09000000000000E+0002
496  3.88500000000000E+0002
497  3.68000000000000E+0002
498  3.95000000000000E+0002
499  4.14000000000000E+0002
500  4.15000000000000E+0002
501  4.16000000000000E+0002
502  4.15000000000000E+0002
503  4.25000000000000E+0002
504  4.23000000000000E+0002
505  4.21000000000000E+0002
506  4.24000000000000E+0002
507  3.89000000000000E+0002
508  3.79000000000000E+0002
509  3.69000000000000E+0002
510  4.15000000000000E+0002
511  4.05000000000000E+0002
512  4.14500000000000E+0002
513  4.24000000000000E+0002
514  4.30000000000000E+0002
515  4.00000000000000E+0002
516  3.96000000000000E+0002
517  3.92000000000000E+0002
518  3.58000000000000E+0002
519  3.44000000000000E+0002
520  3.67000000000000E+0002
521  3.68000000000000E+0002
522  3.69000000000000E+0002
523  3.48000000000000E+0002
524  3.25000000000000E+0002
525  3.34000000000000E+0002
526  3.43000000000000E+0002
527  3.41000000000000E+0002
528  3.44000000000000E+0002
529  3.38000000000000E+0002
530  3.32000000000000E+0002
531  3.23000000000000E+0002
532  3.33000000000000E+0002
533  3.25000000000000E+0002
534  3.17000000000000E+0002
535  3.37000000000000E+0002
536  3.02000000000000E+0002
537  3.02000000000000E+0002
538  3.02000000000000E+0002
539  3.36000000000000E+0002
540  2.99000000000000E+0002
541  3.12000000000000E+0002
542  3.25000000000000E+0002
543  3.11000000000000E+0002
544  3.02000000000000E+0002
545  2.89000000000000E+0002
546  3.01500000000000E+0002
547  3.14000000000000E+0002
548  2.80000000000000E+0002
549  2.99000000000000E+0002
550  2.89500000000000E+0002
551  2.80000000000000E+0002
552  3.18000000000000E+0002
553  3.17000000000000E+0002
554  3.04000000000000E+0002
555  2.91000000000000E+0002
556  3.29000000000000E+0002
557  3.17000000000000E+0002
558  3.05500000000000E+0002
559  2.94000000000000E+0002
560  2.88000000000000E+0002
561  3.30000000000000E+0002
562  3.23000000000000E+0002
563  3.16000000000000E+0002
564  3.06000000000000E+0002
565  2.77000000000000E+0002
566  2.87000000000000E+0002
567  2.97000000000000E+0002
568  2.87000000000000E+0002
569  2.87000000000000E+0002
570  3.10000000000000E+0002
571  3.33000000000000E+0002
572  3.13000000000000E+0002
573  3.00000000000000E+0002
574  2.91000000000000E+0002
575  2.99000000000000E+0002
576  3.07000000000000E+0002
577  2.75000000000000E+0002
578  2.92000000000000E+0002
579  2.81000000000000E+0002
580  2.70000000000000E+0002
581  3.00000000000000E+0002
582  2.98000000000000E+0002
583  3.05500000000000E+0002
584  3.13000000000000E+0002
585  3.15000000000000E+0002
586  2.96000000000000E+0002
587  2.82000000000000E+0002
588  2.68000000000000E+0002
589  2.87000000000000E+0002
590  2.90000000000000E+0002
591  2.96000000000000E+0002
592  3.02000000000000E+0002
593  2.85000000000000E+0002
594  2.93000000000000E+0002
595  2.93500000000000E+0002
596  2.94000000000000E+0002
597  2.64000000000000E+0002
598  2.70000000000000E+0002
599  2.83500000000000E+0002
600  2.97000000000000E+0002
601  2.58000000000000E+0002
602  2.64000000000000E+0002
603  2.80000000000000E+0002
604  2.85500000000000E+0002
605  2.91000000000000E+0002
606  2.93000000000000E+0002
607  2.98000000000000E+0002
608  2.89500000000000E+0002
609  2.81000000000000E+0002
610  2.86000000000000E+0002
611  2.83000000000000E+0002
612  2.88000000000000E+0002
613  2.93000000000000E+0002
614  3.27000000000000E+0002
615  3.14000000000000E+0002
616  3.04000000000000E+0002
617  2.94000000000000E+0002
618  2.67000000000000E+0002
619  2.95000000000000E+0002
620  2.92500000000000E+0002
621  2.90000000000000E+0002
622  2.94000000000000E+0002
623  2.44000000000000E+0002
624  2.84500000000000E+0002
625  3.25000000000000E+0002
626  3.13000000000000E+0002
627  3.22000000000000E+0002
628  3.26500000000000E+0002
629  3.31000000000000E+0002
630  3.28000000000000E+0002
631  3.06000000000000E+0002
632  3.50000000000000E+0002
633  3.28000000000000E+0002
634  3.06000000000000E+0002
635  3.30000000000000E+0002
636  3.03000000000000E+0002
637  3.13000000000000E+0002
638  3.23000000000000E+0002
639  3.57000000000000E+0002
640  3.05000000000000E+0002
641  3.30500000000000E+0002
642  3.56000000000000E+0002
643  3.55000000000000E+0002
644  3.60000000000000E+0002
645  3.77500000000000E+0002
646  3.95000000000000E+0002
647  4.52000000000000E+0002
648  4.53000000000000E+0002
649  4.78500000000000E+0002
650  5.04000000000000E+0002
651  5.40000000000000E+0002
652  6.15000000000000E+0002
653  6.51500000000000E+0002
654  6.88000000000000E+0002
655  8.09000000000000E+0002
656  8.94000000000000E+0002
657  9.20000000000000E+0002
658  9.46000000000000E+0002
659  1.09500000000000E+0003
660  1.22300000000000E+0003
661  1.23600000000000E+0003
662  1.28700000000000E+0003
663  1.33800000000000E+0003
664  1.28500000000000E+0003
665  1.21400000000000E+0003
666  1.12550000000000E+0003
667  1.03700000000000E+0003
668  9.58000000000000E+0002
669  8.49000000000000E+0002
670  7.50000000000000E+0002
671  6.51000000000000E+0002
672  5.24000000000000E+0002
673  4.09000000000000E+0002
674  3.84000000000000E+0002
675  3.59000000000000E+0002
676  2.51000000000000E+0002
677  2.12000000000000E+0002
678  2.05500000000000E+0002
679  1.99000000000000E+0002
680  1.41000000000000E+0002
681  1.49000000000000E+0002
682  1.46500000000000E+0002
683  1.44000000000000E+0002
684  1.24000000000000E+0002
685  1.37000000000000E+0002
686  1.36500000000000E+0002
687  1.36000000000000E+0002
688  1.07000000000000E+0002
689  1.18000000000000E+0002
690  1.13000000000000E+0002
691  1.19500000000000E+0002
692  1.26000000000000E+0002
693  1.28000000000000E+0002
694  1.28000000000000E+0002
695  1.20500000000000E+0002
696  1.13000000000000E+0002
697  1.25000000000000E+0002
698  1.28000000000000E+0002
699  1.33500000000000E+0002
700  1.39000000000000E+0002
701  1.24000000000000E+0002
702  1.16000000000000E+0002
