живое время (секунд) 2148,30
кэВ    набор
1  5.90000000000000E+0001
2  6.00000000000000E+0001
3  6.10000000000000E+0001
4  4.40000000000000E+0001
5  5.30000000000000E+0001
6  4.80000000000000E+0001
7  5.10000000000000E+0001
8  5.40000000000000E+0001
9  5.20000000000000E+0001
10  4.30000000000000E+0001
11  4.30000000000000E+0001
12  4.30000000000000E+0001
13  4.50000000000000E+0001
14  4.60000000000000E+0001
15  4.65000000000000E+0001
16  4.70000000000000E+0001
17  4.60000000000000E+0001
18  5.10000000000000E+0001
19  4.70000000000000E+0001
20  4.30000000000000E+0001
21  2.90000000000000E+0001
22  4.20000000000000E+0001
23  4.60000000000000E+0001
24  5.00000000000000E+0001
25  4.30000000000000E+0001
26  3.90000000000000E+0001
27  4.10000000000000E+0001
28  4.30000000000000E+0001
29  2.60000000000000E+0001
30  3.70000000000000E+0001
31  4.50000000000000E+0001
32  3.95000000000000E+0001
33  3.40000000000000E+0001
34  3.50000000000000E+0001
35  3.60000000000000E+0001
36  4.65000000000000E+0001
37  5.70000000000000E+0001
38  4.00000000000000E+0001
39  5.30000000000000E+0001
40  5.40000000000000E+0001
41  5.50000000000000E+0001
42  5.70000000000000E+0001
43  8.60000000000000E+0001
44  1.00000000000000E+0002
45  1.14000000000000E+0002
46  1.19000000000000E+0002
47  1.72000000000000E+0002
48  1.86000000000000E+0002
49  2.00000000000000E+0002
50  2.56000000000000E+0002
51  3.08000000000000E+0002
52  3.55000000000000E+0002
53  4.02000000000000E+0002
54  5.03000000000000E+0002
55  5.87000000000000E+0002
56  6.37000000000000E+0002
57  6.87000000000000E+0002
58  7.91000000000000E+0002
59  9.63000000000000E+0002
60  1.08100000000000E+0003
61  1.13500000000000E+0003
62  1.18900000000000E+0003
63  1.23900000000000E+0003
64  1.39200000000000E+0003
65  1.48800000000000E+0003
66  1.58400000000000E+0003
67  1.66100000000000E+0003
68  1.78600000000000E+0003
69  1.82900000000000E+0003
70  1.87200000000000E+0003
71  2.06700000000000E+0003
72  2.01200000000000E+0003
73  2.09350000000000E+0003
74  2.17500000000000E+0003
75  2.10700000000000E+0003
76  2.11000000000000E+0003
77  2.05500000000000E+0003
78  2.00000000000000E+0003
79  2.04100000000000E+0003
80  1.87500000000000E+0003
81  1.96650000000000E+0003
82  2.05800000000000E+0003
83  2.06700000000000E+0003
84  1.94800000000000E+0003
85  1.96050000000000E+0003
86  1.97300000000000E+0003
87  2.01800000000000E+0003
88  1.95000000000000E+0003
89  1.99000000000000E+0003
90  1.95000000000000E+0003
91  1.91000000000000E+0003
92  1.97100000000000E+0003
93  1.89000000000000E+0003
94  1.87650000000000E+0003
95  1.86300000000000E+0003
96  1.99600000000000E+0003
97  1.89400000000000E+0003
98  1.95350000000000E+0003
99  2.01300000000000E+0003
100  2.09300000000000E+0003
101  2.04800000000000E+0003
102  2.07800000000000E+0003
103  2.10800000000000E+0003
104  2.11500000000000E+0003
105  2.22100000000000E+0003
106  2.19550000000000E+0003
107  2.17000000000000E+0003
108  2.20200000000000E+0003
109  2.26400000000000E+0003
110  2.25800000000000E+0003
111  2.25200000000000E+0003
112  2.37200000000000E+0003
113  2.31100000000000E+0003
114  2.34550000000000E+0003
115  2.38000000000000E+0003
116  2.45400000000000E+0003
117  2.47700000000000E+0003
118  2.36300000000000E+0003
119  2.41100000000000E+0003
120  2.45900000000000E+0003
121  2.40500000000000E+0003
122  2.47900000000000E+0003
123  2.48950000000000E+0003
124  2.50000000000000E+0003
125  2.46700000000000E+0003
126  2.61200000000000E+0003
127  2.55350000000000E+0003
128  2.49500000000000E+0003
129  2.50600000000000E+0003
130  2.48300000000000E+0003
131  2.50350000000000E+0003
132  2.52400000000000E+0003
133  2.52100000000000E+0003
134  2.56200000000000E+0003
135  2.59000000000000E+0003
136  2.61800000000000E+0003
137  2.65900000000000E+0003
138  2.55400000000000E+0003
139  2.55600000000000E+0003
140  2.55800000000000E+0003
141  2.60000000000000E+0003
142  2.52600000000000E+0003
143  2.54450000000000E+0003
144  2.56300000000000E+0003
145  2.55900000000000E+0003
146  2.48400000000000E+0003
147  2.56300000000000E+0003
148  2.49150000000000E+0003
149  2.42000000000000E+0003
150  2.52000000000000E+0003
151  2.58800000000000E+0003
152  2.57550000000000E+0003
153  2.56300000000000E+0003
154  2.42200000000000E+0003
155  2.52400000000000E+0003
156  2.49450000000000E+0003
157  2.46500000000000E+0003
158  2.32900000000000E+0003
159  2.43200000000000E+0003
160  2.44200000000000E+0003
161  2.45200000000000E+0003
162  2.47900000000000E+0003
163  2.37400000000000E+0003
164  2.35850000000000E+0003
165  2.34300000000000E+0003
166  2.40800000000000E+0003
167  2.33100000000000E+0003
168  2.37950000000000E+0003
169  2.42800000000000E+0003
170  2.32100000000000E+0003
171  2.28800000000000E+0003
172  2.28450000000000E+0003
173  2.28100000000000E+0003
174  2.34200000000000E+0003
175  2.34700000000000E+0003
176  2.33100000000000E+0003
177  2.34400000000000E+0003
178  2.35700000000000E+0003
179  2.32500000000000E+0003
180  2.24400000000000E+0003
181  2.27500000000000E+0003
182  2.30600000000000E+0003
183  2.34200000000000E+0003
184  2.34600000000000E+0003
185  2.29800000000000E+0003
186  2.25000000000000E+0003
187  2.26300000000000E+0003
188  2.28400000000000E+0003
189  2.24650000000000E+0003
190  2.20900000000000E+0003
191  2.16600000000000E+0003
192  2.13400000000000E+0003
193  2.13400000000000E+0003
194  2.13400000000000E+0003
195  2.09900000000000E+0003
196  2.07400000000000E+0003
197  2.07400000000000E+0003
198  2.07400000000000E+0003
199  2.00800000000000E+0003
