живое время (секунд) 59838,00
Канал    набор
996  1.69000000000000E+0002
997  1.84000000000000E+0002
998  1.72000000000000E+0002
999  1.61000000000000E+0002
1000  1.31000000000000E+0002
1001  1.77000000000000E+0002
1002  1.55000000000000E+0002
1003  1.69000000000000E+0002
1004  1.74000000000000E+0002
1005  1.50000000000000E+0002
1006  1.46000000000000E+0002
1007  1.56000000000000E+0002
1008  1.62000000000000E+0002
1009  1.72000000000000E+0002
1010  1.45000000000000E+0002
1011  1.60000000000000E+0002
1012  1.50000000000000E+0002
1013  1.62000000000000E+0002
1014  1.56000000000000E+0002
1015  1.61000000000000E+0002
1016  1.75000000000000E+0002
1017  1.64000000000000E+0002
1018  1.76000000000000E+0002
1019  1.62000000000000E+0002
1020  1.57000000000000E+0002
1021  1.75000000000000E+0002
1022  1.65000000000000E+0002
1023  1.69000000000000E+0002
1024  1.57000000000000E+0002
1025  1.53000000000000E+0002
1026  1.32000000000000E+0002
1027  1.73000000000000E+0002
1028  1.58000000000000E+0002
1029  1.36000000000000E+0002
1030  1.49000000000000E+0002
1031  1.44000000000000E+0002
1032  1.59000000000000E+0002
1033  1.55000000000000E+0002
1034  1.57000000000000E+0002
1035  1.57000000000000E+0002
1036  1.34000000000000E+0002
1037  1.64000000000000E+0002
1038  1.44000000000000E+0002
1039  1.44000000000000E+0002
1040  1.52000000000000E+0002
1041  1.39000000000000E+0002
1042  1.45000000000000E+0002
1043  1.30000000000000E+0002
1044  1.71000000000000E+0002
1045  1.57000000000000E+0002
1046  1.37000000000000E+0002
1047  1.52000000000000E+0002
1048  1.34000000000000E+0002
1049  1.38000000000000E+0002
1050  1.48000000000000E+0002
1051  1.69000000000000E+0002
1052  1.44000000000000E+0002
1053  1.51000000000000E+0002
1054  1.44000000000000E+0002
1055  1.54000000000000E+0002
1056  1.54000000000000E+0002
1057  1.39000000000000E+0002
1058  1.49000000000000E+0002
1059  1.28000000000000E+0002
1060  1.39000000000000E+0002
1061  1.10000000000000E+0002
1062  1.44000000000000E+0002
1063  1.42000000000000E+0002
1064  1.38000000000000E+0002
1065  1.38000000000000E+0002
1066  1.41000000000000E+0002
1067  1.33000000000000E+0002
1068  1.26000000000000E+0002
1069  1.27000000000000E+0002
1070  1.28000000000000E+0002
1071  1.27000000000000E+0002
1072  1.39000000000000E+0002
1073  1.40000000000000E+0002
1074  1.42000000000000E+0002
1075  1.41000000000000E+0002
1076  1.44000000000000E+0002
1077  1.39000000000000E+0002
1078  1.48000000000000E+0002
1079  1.42000000000000E+0002
1080  1.52000000000000E+0002
1081  1.59000000000000E+0002
1082  1.68000000000000E+0002
1083  1.67000000000000E+0002
1084  1.62000000000000E+0002
1085  1.67000000000000E+0002
1086  1.72000000000000E+0002
1087  1.50000000000000E+0002
1088  1.74000000000000E+0002
1089  1.71000000000000E+0002
1090  1.45000000000000E+0002
1091  1.36000000000000E+0002
1092  1.65000000000000E+0002
1093  1.56000000000000E+0002
1094  1.82000000000000E+0002
1095  1.77000000000000E+0002
1096  1.75000000000000E+0002
1097  1.88000000000000E+0002
1098  2.11000000000000E+0002
1099  2.10000000000000E+0002
1100  2.17000000000000E+0002
1101  2.38000000000000E+0002
1102  2.20000000000000E+0002
1103  2.24000000000000E+0002
1104  2.41000000000000E+0002
1105  2.73000000000000E+0002
1106  2.81000000000000E+0002
1107  2.88000000000000E+0002
1108  2.90000000000000E+0002
1109  3.06000000000000E+0002
1110  3.13000000000000E+0002
1111  3.17000000000000E+0002
1112  3.01000000000000E+0002
1113  3.25000000000000E+0002
1114  3.33000000000000E+0002
1115  2.78000000000000E+0002
1116  2.52000000000000E+0002
1117  2.71000000000000E+0002
1118  1.92000000000000E+0002
1119  2.06000000000000E+0002
1120  1.89000000000000E+0002
1121  1.70000000000000E+0002
1122  1.36000000000000E+0002
1123  1.43000000000000E+0002
1124  1.42000000000000E+0002
1125  1.00000000000000E+0002
1126  1.18000000000000E+0002
1127  1.07000000000000E+0002
1128  1.09000000000000E+0002
1129  1.24000000000000E+0002
1130  1.22000000000000E+0002
1131  1.03000000000000E+0002
1132  1.06000000000000E+0002
1133  1.06000000000000E+0002
1134  1.02000000000000E+0002
1135  1.14000000000000E+0002
1136  9.90000000000000E+0001
1137  1.06000000000000E+0002
1138  8.10000000000000E+0001
1139  1.09000000000000E+0002
1140  1.10000000000000E+0002
1141  9.30000000000000E+0001
1142  1.09000000000000E+0002
1143  1.20000000000000E+0002
1144  9.20000000000000E+0001
1145  1.13000000000000E+0002
1146  1.09000000000000E+0002
1147  8.40000000000000E+0001
1148  9.50000000000000E+0001
1149  1.11000000000000E+0002
1150  9.10000000000000E+0001
1151  1.09000000000000E+0002
1152  1.10000000000000E+0002
1153  1.03000000000000E+0002
1154  9.20000000000000E+0001
1155  1.04000000000000E+0002
1156  9.50000000000000E+0001
1157  1.01000000000000E+0002
1158  1.01000000000000E+0002
1159  9.30000000000000E+0001
1160  1.00000000000000E+0002
1161  9.40000000000000E+0001
1162  1.09000000000000E+0002
1163  1.01000000000000E+0002
1164  8.20000000000000E+0001
1165  9.40000000000000E+0001
1166  9.40000000000000E+0001
1167  1.04000000000000E+0002
1168  9.70000000000000E+0001
1169  8.00000000000000E+0001
1170  1.02000000000000E+0002
1171  1.00000000000000E+0002
1172  1.03000000000000E+0002
1173  9.70000000000000E+0001
1174  9.20000000000000E+0001
1175  9.80000000000000E+0001
1176  9.70000000000000E+0001
1177  8.30000000000000E+0001
1178  1.07000000000000E+0002
1179  1.03000000000000E+0002
1180  1.02000000000000E+0002
1181  9.90000000000000E+0001
1182  1.13000000000000E+0002
1183  7.60000000000000E+0001
1184  7.90000000000000E+0001
1185  8.60000000000000E+0001
1186  1.19000000000000E+0002
1187  1.00000000000000E+0002
1188  9.30000000000000E+0001
1189  8.40000000000000E+0001
1190  9.00000000000000E+0001
1191  1.03000000000000E+0002
1192  8.50000000000000E+0001
1193  8.70000000000000E+0001
1194  9.50000000000000E+0001
1195  1.05000000000000E+0002
1196  9.20000000000000E+0001
1197  1.26000000000000E+0002
1198  1.11000000000000E+0002
1199  1.22000000000000E+0002
1200  1.06000000000000E+0002
1201  1.09000000000000E+0002
1202  1.09000000000000E+0002
1203  1.13000000000000E+0002
1204  1.52000000000000E+0002
1205  1.22000000000000E+0002
1206  1.52000000000000E+0002
1207  1.41000000000000E+0002
1208  1.69000000000000E+0002
1209  1.47000000000000E+0002
1210  1.74000000000000E+0002
1211  1.59000000000000E+0002
1212  1.70000000000000E+0002
1213  1.67000000000000E+0002
1214  1.80000000000000E+0002
1215  1.63000000000000E+0002
1216  1.70000000000000E+0002
1217  1.76000000000000E+0002
1218  1.67000000000000E+0002
1219  1.40000000000000E+0002
1220  1.43000000000000E+0002
1221  1.23000000000000E+0002
1222  1.29000000000000E+0002
1223  1.20000000000000E+0002
1224  9.70000000000000E+0001
1225  1.08000000000000E+0002
1226  9.20000000000000E+0001
1227  9.00000000000000E+0001
1228  8.20000000000000E+0001
1229  8.80000000000000E+0001
1230  7.90000000000000E+0001
1231  7.80000000000000E+0001
1232  9.30000000000000E+0001
1233  6.00000000000000E+0001
1234  6.90000000000000E+0001
1235  8.80000000000000E+0001
1236  7.50000000000000E+0001
1237  8.30000000000000E+0001
1238  7.40000000000000E+0001
1239  9.50000000000000E+0001
1240  7.60000000000000E+0001
1241  7.10000000000000E+0001
1242  7.10000000000000E+0001
1243  6.80000000000000E+0001
1244  7.40000000000000E+0001
1245  6.20000000000000E+0001
1246  9.50000000000000E+0001
1247  7.50000000000000E+0001
1248  7.60000000000000E+0001
1249  7.20000000000000E+0001
1250  8.90000000000000E+0001
1251  9.20000000000000E+0001
1252  7.50000000000000E+0001
1253  7.80000000000000E+0001
1254  8.00000000000000E+0001
1255  7.30000000000000E+0001
1256  6.90000000000000E+0001
1257  8.10000000000000E+0001
1258  8.20000000000000E+0001
1259  6.80000000000000E+0001
1260  7.30000000000000E+0001
1261  7.70000000000000E+0001
1262  7.00000000000000E+0001
1263  7.10000000000000E+0001
1264  7.20000000000000E+0001
1265  8.50000000000000E+0001
1266  7.10000000000000E+0001
1267  6.80000000000000E+0001
1268  7.00000000000000E+0001
1269  7.20000000000000E+0001
1270  7.80000000000000E+0001
1271  6.50000000000000E+0001
1272  6.40000000000000E+0001
1273  6.80000000000000E+0001
1274  5.70000000000000E+0001
1275  6.40000000000000E+0001
1276  8.40000000000000E+0001
1277  7.30000000000000E+0001
1278  6.90000000000000E+0001
1279  7.90000000000000E+0001
1280  7.40000000000000E+0001
1281  5.60000000000000E+0001
1282  7.90000000000000E+0001
1283  6.90000000000000E+0001
1284  7.50000000000000E+0001
1285  5.40000000000000E+0001
1286  7.10000000000000E+0001
1287  7.40000000000000E+0001
1288  5.80000000000000E+0001
1289  6.80000000000000E+0001
1290  7.10000000000000E+0001
1291  5.90000000000000E+0001
1292  6.40000000000000E+0001
1293  6.00000000000000E+0001
1294  8.20000000000000E+0001
1295  6.10000000000000E+0001
1296  7.20000000000000E+0001
1297  7.40000000000000E+0001
1298  7.40000000000000E+0001
1299  8.10000000000000E+0001
1300  6.10000000000000E+0001
1301  5.60000000000000E+0001
1302  6.70000000000000E+0001
1303  6.60000000000000E+0001
1304  6.50000000000000E+0001
1305  5.60000000000000E+0001
1306  6.20000000000000E+0001
1307  8.70000000000000E+0001
1308  8.40000000000000E+0001
1309  7.10000000000000E+0001
1310  7.50000000000000E+0001
1311  8.30000000000000E+0001
1312  7.30000000000000E+0001
1313  6.70000000000000E+0001
1314  7.30000000000000E+0001
1315  8.00000000000000E+0001
1316  7.60000000000000E+0001
1317  7.50000000000000E+0001
1318  7.40000000000000E+0001
1319  7.10000000000000E+0001
1320  5.80000000000000E+0001
1321  6.00000000000000E+0001
1322  7.80000000000000E+0001
1323  6.20000000000000E+0001
1324  5.90000000000000E+0001
1325  8.70000000000000E+0001
1326  6.40000000000000E+0001
1327  7.90000000000000E+0001
1328  6.60000000000000E+0001
1329  6.30000000000000E+0001
1330  6.30000000000000E+0001
1331  8.40000000000000E+0001
1332  7.90000000000000E+0001
1333  9.00000000000000E+0001
1334  7.20000000000000E+0001
1335  7.40000000000000E+0001
1336  9.70000000000000E+0001
1337  7.50000000000000E+0001
1338  8.20000000000000E+0001
1339  7.30000000000000E+0001
1340  8.50000000000000E+0001
1341  9.40000000000000E+0001
1342  9.00000000000000E+0001
1343  8.10000000000000E+0001
1344  8.30000000000000E+0001
1345  6.30000000000000E+0001
1346  7.30000000000000E+0001
1347  8.30000000000000E+0001
1348  8.10000000000000E+0001
1349  7.00000000000000E+0001
1350  8.40000000000000E+0001
1351  6.70000000000000E+0001
1352  7.60000000000000E+0001
1353  8.50000000000000E+0001
1354  7.10000000000000E+0001
1355  7.00000000000000E+0001
1356  7.30000000000000E+0001
1357  5.50000000000000E+0001
1358  6.30000000000000E+0001
1359  6.00000000000000E+0001
1360  5.50000000000000E+0001
1361  5.80000000000000E+0001
1362  6.20000000000000E+0001
1363  5.70000000000000E+0001
1364  5.10000000000000E+0001
1365  5.20000000000000E+0001
1366  7.10000000000000E+0001
1367  5.80000000000000E+0001
1368  6.20000000000000E+0001
1369  6.40000000000000E+0001
1370  7.40000000000000E+0001
1371  7.50000000000000E+0001
1372  7.20000000000000E+0001
1373  6.50000000000000E+0001
1374  7.00000000000000E+0001
1375  7.80000000000000E+0001
1376  7.00000000000000E+0001
1377  7.10000000000000E+0001
1378  6.10000000000000E+0001
1379  6.40000000000000E+0001
1380  5.50000000000000E+0001
1381  4.80000000000000E+0001
1382  6.50000000000000E+0001
1383  6.40000000000000E+0001
1384  5.80000000000000E+0001
1385  7.50000000000000E+0001
1386  5.90000000000000E+0001
1387  4.90000000000000E+0001
1388  6.20000000000000E+0001
1389  6.00000000000000E+0001
1390  5.60000000000000E+0001
1391  6.40000000000000E+0001
1392  8.20000000000000E+0001
1393  5.60000000000000E+0001
1394  5.70000000000000E+0001
1395  5.40000000000000E+0001
1396  7.70000000000000E+0001
1397  7.00000000000000E+0001
1398  5.50000000000000E+0001
1399  5.80000000000000E+0001
1400  5.70000000000000E+0001
1401  7.90000000000000E+0001
1402  7.60000000000000E+0001
1403  7.10000000000000E+0001
1404  6.10000000000000E+0001
1405  6.50000000000000E+0001
1406  5.80000000000000E+0001
1407  6.70000000000000E+0001
1408  6.20000000000000E+0001
1409  6.00000000000000E+0001
1410  5.20000000000000E+0001
1411  5.40000000000000E+0001
1412  6.00000000000000E+0001
1413  6.30000000000000E+0001
1414  6.20000000000000E+0001
1415  6.00000000000000E+0001
1416  6.20000000000000E+0001
1417  5.40000000000000E+0001
1418  6.20000000000000E+0001
1419  6.10000000000000E+0001
1420  6.60000000000000E+0001
1421  6.20000000000000E+0001
1422  6.10000000000000E+0001
1423  6.40000000000000E+0001
1424  5.40000000000000E+0001
1425  3.90000000000000E+0001
1426  5.00000000000000E+0001
1427  5.00000000000000E+0001
1428  5.40000000000000E+0001
1429  5.60000000000000E+0001
1430  6.10000000000000E+0001
1431  4.70000000000000E+0001
1432  4.90000000000000E+0001
1433  6.20000000000000E+0001
1434  5.50000000000000E+0001
1435  5.50000000000000E+0001
1436  5.50000000000000E+0001
1437  6.50000000000000E+0001
1438  5.20000000000000E+0001
1439  6.60000000000000E+0001
1440  6.80000000000000E+0001
1441  5.60000000000000E+0001
1442  6.00000000000000E+0001
1443  6.10000000000000E+0001
1444  7.20000000000000E+0001
1445  5.90000000000000E+0001
1446  5.80000000000000E+0001
1447  4.60000000000000E+0001
1448  7.60000000000000E+0001
1449  5.60000000000000E+0001
1450  6.10000000000000E+0001
1451  6.10000000000000E+0001
1452  4.90000000000000E+0001
1453  4.20000000000000E+0001
1454  7.30000000000000E+0001
1455  5.80000000000000E+0001
1456  5.60000000000000E+0001
1457  5.20000000000000E+0001
1458  4.60000000000000E+0001
1459  4.90000000000000E+0001
1460  6.50000000000000E+0001
1461  7.40000000000000E+0001
1462  5.60000000000000E+0001
1463  5.30000000000000E+0001
1464  6.20000000000000E+0001
1465  6.10000000000000E+0001
1466  5.50000000000000E+0001
1467  5.90000000000000E+0001
1468  5.80000000000000E+0001
1469  6.80000000000000E+0001
1470  6.10000000000000E+0001
1471  5.10000000000000E+0001
1472  6.10000000000000E+0001
1473  5.40000000000000E+0001
1474  6.60000000000000E+0001
1475  5.00000000000000E+0001
1476  4.30000000000000E+0001
1477  5.30000000000000E+0001
1478  5.70000000000000E+0001
1479  6.10000000000000E+0001
1480  5.70000000000000E+0001
1481  6.00000000000000E+0001
1482  5.40000000000000E+0001
1483  4.90000000000000E+0001
1484  5.90000000000000E+0001
1485  4.90000000000000E+0001
1486  5.50000000000000E+0001
1487  5.00000000000000E+0001
1488  5.90000000000000E+0001
1489  5.00000000000000E+0001
1490  5.90000000000000E+0001
1491  5.80000000000000E+0001
1492  6.20000000000000E+0001
1493  5.80000000000000E+0001
1494  5.10000000000000E+0001
1495  6.40000000000000E+0001
1496  6.20000000000000E+0001
1497  7.20000000000000E+0001
1498  5.10000000000000E+0001
1499  5.20000000000000E+0001
1500  5.50000000000000E+0001
1501  4.60000000000000E+0001
1502  6.10000000000000E+0001
1503  4.40000000000000E+0001
1504  5.20000000000000E+0001
1505  4.80000000000000E+0001
1506  3.50000000000000E+0001
1507  6.10000000000000E+0001
1508  6.00000000000000E+0001
1509  4.50000000000000E+0001
1510  5.60000000000000E+0001
1511  4.80000000000000E+0001
1512  4.90000000000000E+0001
1513  6.20000000000000E+0001
1514  5.70000000000000E+0001
1515  5.40000000000000E+0001
1516  5.80000000000000E+0001
1517  5.20000000000000E+0001
1518  4.30000000000000E+0001
1519  4.40000000000000E+0001
1520  5.40000000000000E+0001
1521  5.00000000000000E+0001
1522  5.20000000000000E+0001
1523  5.40000000000000E+0001
1524  3.70000000000000E+0001
1525  5.20000000000000E+0001
1526  4.60000000000000E+0001
1527  6.70000000000000E+0001
1528  4.70000000000000E+0001
1529  4.20000000000000E+0001
1530  5.50000000000000E+0001
1531  4.50000000000000E+0001
1532  4.10000000000000E+0001
1533  4.70000000000000E+0001
1534  5.00000000000000E+0001
1535  4.60000000000000E+0001
1536  6.50000000000000E+0001
1537  5.30000000000000E+0001
1538  4.80000000000000E+0001
1539  6.50000000000000E+0001
1540  4.00000000000000E+0001
1541  4.60000000000000E+0001
1542  4.70000000000000E+0001
1543  4.70000000000000E+0001
1544  4.00000000000000E+0001
1545  4.90000000000000E+0001
1546  4.50000000000000E+0001
1547  4.10000000000000E+0001
1548  5.70000000000000E+0001
1549  4.80000000000000E+0001
1550  5.30000000000000E+0001
1551  4.90000000000000E+0001
1552  3.90000000000000E+0001
1553  4.10000000000000E+0001
1554  4.70000000000000E+0001
1555  5.20000000000000E+0001
1556  5.20000000000000E+0001
1557  4.20000000000000E+0001
1558  5.50000000000000E+0001
1559  5.70000000000000E+0001
1560  4.90000000000000E+0001
1561  4.50000000000000E+0001
1562  5.80000000000000E+0001
1563  4.10000000000000E+0001
1564  5.70000000000000E+0001
1565  5.60000000000000E+0001
1566  5.80000000000000E+0001
1567  6.30000000000000E+0001
1568  6.00000000000000E+0001
1569  4.30000000000000E+0001
1570  4.10000000000000E+0001
1571  5.00000000000000E+0001
1572  5.20000000000000E+0001
1573  5.60000000000000E+0001
1574  4.40000000000000E+0001
1575  6.10000000000000E+0001
1576  6.00000000000000E+0001
1577  5.10000000000000E+0001
1578  4.40000000000000E+0001
1579  5.50000000000000E+0001
1580  5.80000000000000E+0001
1581  4.80000000000000E+0001
1582  5.00000000000000E+0001
1583  5.00000000000000E+0001
1584  5.10000000000000E+0001
1585  5.50000000000000E+0001
1586  5.10000000000000E+0001
1587  5.80000000000000E+0001
1588  5.30000000000000E+0001
1589  4.90000000000000E+0001
1590  4.30000000000000E+0001
1591  4.90000000000000E+0001
1592  6.00000000000000E+0001
1593  4.40000000000000E+0001
1594  5.60000000000000E+0001
1595  5.70000000000000E+0001
1596  6.20000000000000E+0001
1597  3.40000000000000E+0001
1598  5.00000000000000E+0001
1599  4.70000000000000E+0001
1600  4.00000000000000E+0001
1601  5.60000000000000E+0001
1602  5.80000000000000E+0001
1603  5.00000000000000E+0001
1604  6.10000000000000E+0001
1605  6.00000000000000E+0001
1606  5.40000000000000E+0001
1607  6.10000000000000E+0001
1608  6.40000000000000E+0001
1609  5.40000000000000E+0001
1610  5.80000000000000E+0001
1611  4.30000000000000E+0001
1612  4.80000000000000E+0001
1613  5.40000000000000E+0001
1614  6.00000000000000E+0001
1615  5.30000000000000E+0001
1616  4.70000000000000E+0001
1617  5.80000000000000E+0001
1618  4.30000000000000E+0001
1619  5.30000000000000E+0001
1620  3.70000000000000E+0001
1621  5.20000000000000E+0001
1622  4.60000000000000E+0001
1623  5.10000000000000E+0001
1624  4.80000000000000E+0001
1625  4.70000000000000E+0001
1626  5.60000000000000E+0001
1627  4.70000000000000E+0001
1628  3.10000000000000E+0001
1629  4.80000000000000E+0001
1630  6.30000000000000E+0001
1631  4.80000000000000E+0001
1632  5.70000000000000E+0001
1633  4.90000000000000E+0001
1634  3.90000000000000E+0001
1635  4.60000000000000E+0001
1636  5.50000000000000E+0001
1637  5.00000000000000E+0001
1638  5.40000000000000E+0001
1639  3.50000000000000E+0001
1640  5.30000000000000E+0001
1641  5.70000000000000E+0001
1642  4.90000000000000E+0001
1643  4.80000000000000E+0001
1644  5.30000000000000E+0001
1645  4.10000000000000E+0001
1646  4.60000000000000E+0001
1647  4.30000000000000E+0001
1648  5.40000000000000E+0001
1649  5.20000000000000E+0001
1650  4.60000000000000E+0001
1651  3.60000000000000E+0001
1652  4.90000000000000E+0001
1653  5.50000000000000E+0001
1654  4.90000000000000E+0001
1655  4.60000000000000E+0001
1656  5.30000000000000E+0001
1657  4.80000000000000E+0001
1658  7.00000000000000E+0001
1659  5.20000000000000E+0001
1660  4.70000000000000E+0001
1661  5.80000000000000E+0001
1662  5.60000000000000E+0001
1663  4.90000000000000E+0001
1664  5.40000000000000E+0001
1665  5.10000000000000E+0001
1666  4.60000000000000E+0001
1667  5.30000000000000E+0001
1668  5.90000000000000E+0001
1669  4.70000000000000E+0001
1670  4.90000000000000E+0001
1671  3.90000000000000E+0001
1672  5.80000000000000E+0001
1673  4.20000000000000E+0001
1674  7.00000000000000E+0001
1675  5.10000000000000E+0001
1676  5.50000000000000E+0001
1677  5.70000000000000E+0001
1678  5.30000000000000E+0001
1679  4.80000000000000E+0001
1680  4.90000000000000E+0001
1681  4.60000000000000E+0001
1682  4.20000000000000E+0001
1683  6.00000000000000E+0001
1684  4.60000000000000E+0001
1685  4.80000000000000E+0001
1686  4.70000000000000E+0001
1687  4.20000000000000E+0001
1688  6.10000000000000E+0001
1689  5.20000000000000E+0001
1690  4.00000000000000E+0001
1691  5.40000000000000E+0001
1692  3.80000000000000E+0001
1693  4.20000000000000E+0001
1694  4.00000000000000E+0001
1695  5.20000000000000E+0001
1696  5.10000000000000E+0001
1697  3.40000000000000E+0001
1698  6.70000000000000E+0001
1699  5.20000000000000E+0001
1700  4.20000000000000E+0001
1701  5.40000000000000E+0001
1702  3.70000000000000E+0001
1703  4.80000000000000E+0001
1704  5.10000000000000E+0001
1705  4.50000000000000E+0001
1706  4.70000000000000E+0001
1707  3.80000000000000E+0001
1708  5.00000000000000E+0001
1709  3.90000000000000E+0001
1710  4.70000000000000E+0001
1711  4.60000000000000E+0001
1712  4.90000000000000E+0001
1713  4.40000000000000E+0001
1714  5.00000000000000E+0001
1715  5.30000000000000E+0001
1716  5.90000000000000E+0001
1717  6.40000000000000E+0001
1718  3.90000000000000E+0001
1719  5.30000000000000E+0001
1720  4.80000000000000E+0001
1721  3.90000000000000E+0001
1722  4.60000000000000E+0001
1723  3.90000000000000E+0001
1724  5.40000000000000E+0001
1725  4.40000000000000E+0001
1726  4.40000000000000E+0001
1727  3.90000000000000E+0001
1728  4.40000000000000E+0001
1729  3.60000000000000E+0001
1730  4.00000000000000E+0001
1731  4.10000000000000E+0001
1732  4.70000000000000E+0001
1733  4.10000000000000E+0001
1734  7.40000000000000E+0001
1735  3.70000000000000E+0001
1736  3.90000000000000E+0001
1737  4.70000000000000E+0001
1738  5.30000000000000E+0001
1739  6.00000000000000E+0001
1740  3.70000000000000E+0001
1741  5.30000000000000E+0001
1742  5.00000000000000E+0001
1743  5.90000000000000E+0001
1744  4.70000000000000E+0001
1745  5.10000000000000E+0001
1746  5.60000000000000E+0001
1747  4.60000000000000E+0001
1748  4.30000000000000E+0001
1749  5.20000000000000E+0001
1750  3.30000000000000E+0001
1751  4.40000000000000E+0001
1752  4.90000000000000E+0001
1753  3.90000000000000E+0001
1754  4.70000000000000E+0001
1755  3.90000000000000E+0001
1756  4.30000000000000E+0001
1757  4.30000000000000E+0001
1758  5.20000000000000E+0001
1759  4.70000000000000E+0001
1760  4.70000000000000E+0001
1761  5.10000000000000E+0001
1762  6.30000000000000E+0001
1763  4.20000000000000E+0001
1764  5.70000000000000E+0001
1765  4.40000000000000E+0001
1766  4.70000000000000E+0001
1767  4.50000000000000E+0001
1768  6.20000000000000E+0001
1769  4.80000000000000E+0001
1770  4.90000000000000E+0001
1771  4.20000000000000E+0001
1772  4.90000000000000E+0001
1773  4.20000000000000E+0001
1774  4.30000000000000E+0001
1775  4.50000000000000E+0001
1776  5.40000000000000E+0001
1777  3.80000000000000E+0001
1778  4.30000000000000E+0001
1779  4.40000000000000E+0001
1780  4.20000000000000E+0001
1781  4.70000000000000E+0001
1782  5.70000000000000E+0001
1783  3.00000000000000E+0001
1784  3.90000000000000E+0001
1785  4.90000000000000E+0001
1786  4.60000000000000E+0001
1787  4.30000000000000E+0001
1788  5.10000000000000E+0001
1789  4.00000000000000E+0001
1790  4.90000000000000E+0001
1791  5.90000000000000E+0001
1792  3.70000000000000E+0001
1793  5.10000000000000E+0001
1794  5.50000000000000E+0001
1795  5.20000000000000E+0001
1796  3.50000000000000E+0001
1797  4.90000000000000E+0001
1798  4.80000000000000E+0001
1799  5.50000000000000E+0001
1800  3.80000000000000E+0001
1801  5.20000000000000E+0001
1802  4.30000000000000E+0001
1803  3.10000000000000E+0001
1804  4.50000000000000E+0001
1805  4.50000000000000E+0001
1806  4.70000000000000E+0001
1807  4.10000000000000E+0001
1808  4.30000000000000E+0001
1809  4.80000000000000E+0001
1810  4.40000000000000E+0001
1811  4.80000000000000E+0001
1812  4.20000000000000E+0001
1813  4.60000000000000E+0001
1814  4.40000000000000E+0001
1815  3.90000000000000E+0001
1816  3.50000000000000E+0001
1817  3.10000000000000E+0001
1818  4.70000000000000E+0001
1819  3.30000000000000E+0001
1820  3.40000000000000E+0001
1821  4.40000000000000E+0001
1822  3.60000000000000E+0001
1823  3.40000000000000E+0001
1824  4.80000000000000E+0001
1825  4.00000000000000E+0001
1826  4.20000000000000E+0001
1827  3.40000000000000E+0001
1828  4.60000000000000E+0001
1829  3.40000000000000E+0001
1830  4.50000000000000E+0001
1831  3.70000000000000E+0001
1832  3.30000000000000E+0001
1833  1.70000000000000E+0001
1834  3.30000000000000E+0001
1835  5.90000000000000E+0001
1836  4.80000000000000E+0001
1837  4.00000000000000E+0001
1838  5.40000000000000E+0001
1839  3.90000000000000E+0001
1840  4.20000000000000E+0001
1841  3.50000000000000E+0001
1842  4.50000000000000E+0001
1843  4.20000000000000E+0001
1844  4.40000000000000E+0001
1845  3.30000000000000E+0001
1846  3.80000000000000E+0001
1847  3.60000000000000E+0001
1848  4.60000000000000E+0001
1849  4.20000000000000E+0001
1850  4.30000000000000E+0001
1851  4.90000000000000E+0001
1852  2.70000000000000E+0001
1853  3.30000000000000E+0001
1854  3.90000000000000E+0001
1855  3.60000000000000E+0001
1856  3.70000000000000E+0001
1857  4.20000000000000E+0001
1858  3.60000000000000E+0001
1859  4.20000000000000E+0001
1860  4.30000000000000E+0001
1861  3.20000000000000E+0001
1862  4.40000000000000E+0001
1863  4.00000000000000E+0001
1864  3.60000000000000E+0001
1865  3.00000000000000E+0001
1866  3.60000000000000E+0001
1867  4.60000000000000E+0001
1868  2.70000000000000E+0001
1869  3.00000000000000E+0001
1870  4.90000000000000E+0001
1871  4.10000000000000E+0001
1872  2.90000000000000E+0001
1873  3.40000000000000E+0001
1874  4.80000000000000E+0001
1875  4.30000000000000E+0001
1876  4.60000000000000E+0001
1877  3.30000000000000E+0001
1878  2.80000000000000E+0001
1879  3.50000000000000E+0001
1880  3.90000000000000E+0001
1881  3.00000000000000E+0001
1882  3.70000000000000E+0001
1883  4.60000000000000E+0001
1884  2.90000000000000E+0001
1885  3.50000000000000E+0001
1886  3.00000000000000E+0001
1887  4.70000000000000E+0001
1888  4.80000000000000E+0001
1889  3.60000000000000E+0001
1890  4.30000000000000E+0001
1891  4.60000000000000E+0001
1892  2.70000000000000E+0001
1893  3.20000000000000E+0001
1894  4.10000000000000E+0001
1895  3.30000000000000E+0001
1896  3.90000000000000E+0001
1897  3.30000000000000E+0001
1898  3.70000000000000E+0001
1899  3.40000000000000E+0001
1900  2.80000000000000E+0001
1901  3.90000000000000E+0001
1902  4.00000000000000E+0001
1903  3.60000000000000E+0001
1904  3.00000000000000E+0001
1905  4.10000000000000E+0001
1906  4.10000000000000E+0001
1907  3.30000000000000E+0001
1908  3.80000000000000E+0001
1909  2.80000000000000E+0001
1910  3.70000000000000E+0001
1911  4.30000000000000E+0001
1912  4.20000000000000E+0001
1913  4.00000000000000E+0001
1914  4.30000000000000E+0001
1915  3.50000000000000E+0001
1916  5.50000000000000E+0001
1917  3.80000000000000E+0001
1918  3.20000000000000E+0001
1919  3.20000000000000E+0001
1920  3.30000000000000E+0001
1921  3.80000000000000E+0001
1922  4.30000000000000E+0001
1923  4.50000000000000E+0001
1924  3.90000000000000E+0001
1925  3.00000000000000E+0001
1926  2.50000000000000E+0001
1927  3.70000000000000E+0001
