живое время (секунд) 2683,60
кэВ    набор
1  6.80000000000000E+0001
2  7.30000000000000E+0001
3  7.80000000000000E+0001
4  6.70000000000000E+0001
5  6.60000000000000E+0001
6  7.20000000000000E+0001
7  7.60000000000000E+0001
8  8.00000000000000E+0001
9  6.30000000000000E+0001
10  7.30000000000000E+0001
11  6.65000000000000E+0001
12  6.00000000000000E+0001
13  7.60000000000000E+0001
14  7.20000000000000E+0001
15  7.10000000000000E+0001
16  7.00000000000000E+0001
17  7.00000000000000E+0001
18  6.60000000000000E+0001
19  6.25000000000000E+0001
20  5.90000000000000E+0001
21  6.70000000000000E+0001
22  6.50000000000000E+0001
23  6.40000000000000E+0001
24  6.30000000000000E+0001
25  4.90000000000000E+0001
26  7.10000000000000E+0001
27  6.70000000000000E+0001
28  6.30000000000000E+0001
29  7.00000000000000E+0001
30  7.90000000000000E+0001
31  6.00000000000000E+0001
32  6.70000000000000E+0001
33  7.40000000000000E+0001
34  7.20000000000000E+0001
35  6.10000000000000E+0001
36  6.70000000000000E+0001
37  7.30000000000000E+0001
38  9.60000000000000E+0001
39  7.90000000000000E+0001
40  1.01500000000000E+0002
41  1.24000000000000E+0002
42  1.22000000000000E+0002
43  1.39000000000000E+0002
44  1.57000000000000E+0002
45  1.75000000000000E+0002
46  2.20000000000000E+0002
47  2.34000000000000E+0002
48  2.69000000000000E+0002
49  3.04000000000000E+0002
50  4.12000000000000E+0002
51  5.25000000000000E+0002
52  5.93500000000000E+0002
53  6.62000000000000E+0002
54  8.10000000000000E+0002
55  9.83000000000000E+0002
56  1.05150000000000E+0003
57  1.12000000000000E+0003
58  1.28200000000000E+0003
59  1.51400000000000E+0003
60  1.66900000000000E+0003
61  1.79050000000000E+0003
62  1.91200000000000E+0003
63  2.12200000000000E+0003
64  2.26000000000000E+0003
65  2.31800000000000E+0003
66  2.37600000000000E+0003
67  2.63100000000000E+0003
68  2.90000000000000E+0003
69  2.97900000000000E+0003
