живое время (секунд) 49762,00
Канал    набор
515  8.15000000000000E+0002
516  8.22000000000000E+0002
517  8.08000000000000E+0002
518  8.56000000000000E+0002
519  8.30000000000000E+0002
520  8.38000000000000E+0002
521  8.00000000000000E+0002
522  8.40000000000000E+0002
523  7.92000000000000E+0002
524  8.62000000000000E+0002
525  7.58000000000000E+0002
526  8.21000000000000E+0002
527  8.02000000000000E+0002
528  7.73000000000000E+0002
529  8.64000000000000E+0002
530  7.44000000000000E+0002
531  8.17000000000000E+0002
532  8.14000000000000E+0002
533  7.33000000000000E+0002
534  7.86000000000000E+0002
535  7.87000000000000E+0002
536  7.70000000000000E+0002
537  7.47000000000000E+0002
538  7.78000000000000E+0002
539  7.98000000000000E+0002
540  7.76000000000000E+0002
541  7.81000000000000E+0002
542  7.79000000000000E+0002
543  7.44000000000000E+0002
544  7.43000000000000E+0002
545  7.67000000000000E+0002
546  7.13000000000000E+0002
547  7.21000000000000E+0002
548  7.50000000000000E+0002
549  7.87000000000000E+0002
550  7.85000000000000E+0002
551  8.22000000000000E+0002
552  7.99000000000000E+0002
553  7.60000000000000E+0002
554  7.53000000000000E+0002
555  7.63000000000000E+0002
556  7.53000000000000E+0002
557  7.26000000000000E+0002
558  6.98000000000000E+0002
559  7.72000000000000E+0002
560  7.32000000000000E+0002
561  6.70000000000000E+0002
562  6.92000000000000E+0002
563  7.80000000000000E+0002
564  7.44000000000000E+0002
565  7.19000000000000E+0002
566  7.16000000000000E+0002
567  7.24000000000000E+0002
568  7.32000000000000E+0002
569  7.24000000000000E+0002
570  6.95000000000000E+0002
571  7.01000000000000E+0002
572  6.81000000000000E+0002
573  6.56000000000000E+0002
574  7.18000000000000E+0002
575  7.81000000000000E+0002
576  7.42000000000000E+0002
577  6.72000000000000E+0002
578  6.78000000000000E+0002
579  6.95000000000000E+0002
580  7.26000000000000E+0002
581  6.83000000000000E+0002
582  7.17000000000000E+0002
583  6.87000000000000E+0002
584  7.27000000000000E+0002
585  6.95000000000000E+0002
586  6.87000000000000E+0002
587  7.08000000000000E+0002
588  6.37000000000000E+0002
589  6.79000000000000E+0002
590  6.79000000000000E+0002
591  6.59000000000000E+0002
592  6.48000000000000E+0002
593  6.65000000000000E+0002
594  6.88000000000000E+0002
595  6.81000000000000E+0002
596  6.59000000000000E+0002
597  6.64000000000000E+0002
598  6.42000000000000E+0002
599  6.69000000000000E+0002
600  6.90000000000000E+0002
601  6.56000000000000E+0002
602  6.26000000000000E+0002
603  6.01000000000000E+0002
604  6.59000000000000E+0002
605  6.05000000000000E+0002
606  6.14000000000000E+0002
607  6.79000000000000E+0002
608  6.58000000000000E+0002
609  6.51000000000000E+0002
610  6.37000000000000E+0002
611  6.12000000000000E+0002
612  6.00000000000000E+0002
613  6.05000000000000E+0002
614  5.77000000000000E+0002
615  6.21000000000000E+0002
616  5.83000000000000E+0002
617  6.54000000000000E+0002
618  6.52000000000000E+0002
619  5.89000000000000E+0002
620  6.12000000000000E+0002
621  5.99000000000000E+0002
622  5.78000000000000E+0002
623  6.16000000000000E+0002
624  5.75000000000000E+0002
625  5.76000000000000E+0002
626  6.21000000000000E+0002
627  6.14000000000000E+0002
628  5.95000000000000E+0002
629  6.05000000000000E+0002
630  5.80000000000000E+0002
631  5.99000000000000E+0002
632  5.63000000000000E+0002
633  5.78000000000000E+0002
634  5.94000000000000E+0002
635  5.68000000000000E+0002
636  5.71000000000000E+0002
637  5.61000000000000E+0002
638  5.77000000000000E+0002
639  6.07000000000000E+0002
640  5.36000000000000E+0002
641  5.86000000000000E+0002
642  5.74000000000000E+0002
643  5.80000000000000E+0002
644  6.13000000000000E+0002
645  5.47000000000000E+0002
646  5.56000000000000E+0002
647  5.56000000000000E+0002
648  5.62000000000000E+0002
649  5.56000000000000E+0002
650  5.55000000000000E+0002
651  6.08000000000000E+0002
652  5.94000000000000E+0002
653  5.17000000000000E+0002
654  5.90000000000000E+0002
655  5.66000000000000E+0002
656  5.58000000000000E+0002
657  5.05000000000000E+0002
658  5.50000000000000E+0002
659  5.94000000000000E+0002
660  5.55000000000000E+0002
661  5.35000000000000E+0002
662  5.64000000000000E+0002
663  5.65000000000000E+0002
664  5.77000000000000E+0002
665  5.73000000000000E+0002
666  5.51000000000000E+0002
667  4.67000000000000E+0002
668  5.14000000000000E+0002
669  5.29000000000000E+0002
670  5.37000000000000E+0002
671  4.99000000000000E+0002
672  5.40000000000000E+0002
673  5.10000000000000E+0002
674  5.34000000000000E+0002
675  5.46000000000000E+0002
676  5.68000000000000E+0002
677  5.42000000000000E+0002
678  5.88000000000000E+0002
679  5.41000000000000E+0002
680  5.12000000000000E+0002
681  5.13000000000000E+0002
682  5.31000000000000E+0002
683  5.34000000000000E+0002
684  5.34000000000000E+0002
685  5.42000000000000E+0002
686  5.31000000000000E+0002
687  5.31000000000000E+0002
688  5.86000000000000E+0002
689  5.75000000000000E+0002
690  5.40000000000000E+0002
691  5.53000000000000E+0002
692  5.63000000000000E+0002
693  5.61000000000000E+0002
694  5.64000000000000E+0002
695  5.65000000000000E+0002
696  5.36000000000000E+0002
697  5.64000000000000E+0002
698  5.72000000000000E+0002
699  5.31000000000000E+0002
700  5.24000000000000E+0002
701  5.01000000000000E+0002
702  4.95000000000000E+0002
703  5.15000000000000E+0002
704  5.05000000000000E+0002
705  5.00000000000000E+0002
706  4.87000000000000E+0002
707  5.06000000000000E+0002
708  4.84000000000000E+0002
709  5.00000000000000E+0002
710  5.08000000000000E+0002
711  5.18000000000000E+0002
712  4.58000000000000E+0002
713  5.09000000000000E+0002
714  4.59000000000000E+0002
715  5.40000000000000E+0002
716  4.62000000000000E+0002
717  4.53000000000000E+0002
718  4.43000000000000E+0002
719  5.16000000000000E+0002
720  4.65000000000000E+0002
721  4.38000000000000E+0002
722  4.57000000000000E+0002
723  4.26000000000000E+0002
724  4.48000000000000E+0002
725  4.79000000000000E+0002
726  4.50000000000000E+0002
727  4.69000000000000E+0002
728  4.76000000000000E+0002
729  4.45000000000000E+0002
730  4.59000000000000E+0002
731  4.73000000000000E+0002
732  4.43000000000000E+0002
733  4.87000000000000E+0002
734  4.57000000000000E+0002
735  4.90000000000000E+0002
736  4.69000000000000E+0002
737  4.99000000000000E+0002
738  4.80000000000000E+0002
739  4.90000000000000E+0002
740  5.08000000000000E+0002
741  4.61000000000000E+0002
742  4.70000000000000E+0002
743  4.10000000000000E+0002
744  4.76000000000000E+0002
745  4.54000000000000E+0002
746  4.24000000000000E+0002
747  4.28000000000000E+0002
748  4.47000000000000E+0002
749  4.38000000000000E+0002
750  4.27000000000000E+0002
751  4.05000000000000E+0002
752  4.39000000000000E+0002
753  4.26000000000000E+0002
754  3.96000000000000E+0002
755  4.65000000000000E+0002
756  4.08000000000000E+0002
757  4.07000000000000E+0002
758  3.97000000000000E+0002
759  4.11000000000000E+0002
760  3.77000000000000E+0002
761  4.18000000000000E+0002
762  3.95000000000000E+0002
763  4.10000000000000E+0002
764  4.07000000000000E+0002
765  4.06000000000000E+0002
766  4.09000000000000E+0002
767  4.39000000000000E+0002
768  3.96000000000000E+0002
769  4.51000000000000E+0002
770  4.17000000000000E+0002
771  4.01000000000000E+0002
772  3.84000000000000E+0002
773  3.83000000000000E+0002
774  3.96000000000000E+0002
775  4.23000000000000E+0002
776  4.02000000000000E+0002
777  3.93000000000000E+0002
778  4.26000000000000E+0002
779  4.06000000000000E+0002
780  4.19000000000000E+0002
781  3.97000000000000E+0002
782  4.01000000000000E+0002
783  4.08000000000000E+0002
784  3.76000000000000E+0002
785  4.36000000000000E+0002
786  3.75000000000000E+0002
787  3.81000000000000E+0002
788  3.85000000000000E+0002
789  4.02000000000000E+0002
790  3.71000000000000E+0002
791  4.29000000000000E+0002
792  3.73000000000000E+0002
793  4.50000000000000E+0002
794  3.82000000000000E+0002
795  3.55000000000000E+0002
796  3.91000000000000E+0002
797  3.63000000000000E+0002
798  4.01000000000000E+0002
799  3.62000000000000E+0002
800  3.67000000000000E+0002
801  3.82000000000000E+0002
802  3.68000000000000E+0002
803  3.96000000000000E+0002
804  3.76000000000000E+0002
805  3.71000000000000E+0002
806  3.48000000000000E+0002
807  3.55000000000000E+0002
808  3.86000000000000E+0002
809  3.87000000000000E+0002
810  3.80000000000000E+0002
811  3.78000000000000E+0002
812  3.97000000000000E+0002
813  3.71000000000000E+0002
814  3.62000000000000E+0002
815  3.50000000000000E+0002
816  3.86000000000000E+0002
817  3.65000000000000E+0002
818  3.94000000000000E+0002
819  3.61000000000000E+0002
820  3.56000000000000E+0002
821  3.86000000000000E+0002
822  3.53000000000000E+0002
823  3.59000000000000E+0002
824  3.39000000000000E+0002
825  3.59000000000000E+0002
826  4.06000000000000E+0002
827  3.81000000000000E+0002
828  3.64000000000000E+0002
829  3.47000000000000E+0002
830  3.49000000000000E+0002
831  3.54000000000000E+0002
832  4.00000000000000E+0002
833  3.82000000000000E+0002
834  3.52000000000000E+0002
835  3.72000000000000E+0002
836  3.35000000000000E+0002
837  3.60000000000000E+0002
838  3.21000000000000E+0002
839  3.80000000000000E+0002
840  3.80000000000000E+0002
841  4.03000000000000E+0002
842  3.60000000000000E+0002
843  3.66000000000000E+0002
844  3.74000000000000E+0002
845  3.61000000000000E+0002
846  3.70000000000000E+0002
847  3.56000000000000E+0002
848  3.82000000000000E+0002
849  3.88000000000000E+0002
850  3.78000000000000E+0002
851  3.71000000000000E+0002
852  3.81000000000000E+0002
853  3.83000000000000E+0002
854  3.77000000000000E+0002
855  3.71000000000000E+0002
856  3.66000000000000E+0002
857  3.86000000000000E+0002
858  3.99000000000000E+0002
859  3.69000000000000E+0002
860  3.58000000000000E+0002
861  3.37000000000000E+0002
862  3.27000000000000E+0002
863  3.50000000000000E+0002
864  3.33000000000000E+0002
865  3.26000000000000E+0002
866  3.20000000000000E+0002
867  3.30000000000000E+0002
868  3.53000000000000E+0002
869  3.46000000000000E+0002
870  3.46000000000000E+0002
871  3.32000000000000E+0002
872  3.58000000000000E+0002
873  3.42000000000000E+0002
874  3.68000000000000E+0002
875  3.31000000000000E+0002
876  3.79000000000000E+0002
877  3.75000000000000E+0002
878  3.60000000000000E+0002
879  3.40000000000000E+0002
880  3.48000000000000E+0002
881  3.29000000000000E+0002
882  3.49000000000000E+0002
883  3.49000000000000E+0002
884  3.03000000000000E+0002
885  3.47000000000000E+0002
886  3.07000000000000E+0002
887  3.44000000000000E+0002
888  3.22000000000000E+0002
889  3.19000000000000E+0002
890  2.99000000000000E+0002
891  3.23000000000000E+0002
892  3.46000000000000E+0002
893  3.57000000000000E+0002
894  3.14000000000000E+0002
895  3.46000000000000E+0002
896  3.43000000000000E+0002
897  3.46000000000000E+0002
898  3.38000000000000E+0002
899  3.27000000000000E+0002
900  3.60000000000000E+0002
901  3.52000000000000E+0002
902  3.44000000000000E+0002
903  3.49000000000000E+0002
904  3.39000000000000E+0002
905  3.64000000000000E+0002
906  3.05000000000000E+0002
907  3.41000000000000E+0002
908  3.22000000000000E+0002
909  3.29000000000000E+0002
910  3.12000000000000E+0002
911  3.31000000000000E+0002
912  3.16000000000000E+0002
913  3.39000000000000E+0002
914  2.93000000000000E+0002
915  3.46000000000000E+0002
916  3.07000000000000E+0002
917  3.11000000000000E+0002
918  3.19000000000000E+0002
919  3.04000000000000E+0002
920  2.99000000000000E+0002
921  3.11000000000000E+0002
922  3.08000000000000E+0002
923  3.14000000000000E+0002
924  2.95000000000000E+0002
925  2.75000000000000E+0002
926  2.94000000000000E+0002
927  3.13000000000000E+0002
928  2.63000000000000E+0002
929  2.95000000000000E+0002
930  3.00000000000000E+0002
931  3.01000000000000E+0002
932  3.14000000000000E+0002
933  3.15000000000000E+0002
934  2.60000000000000E+0002
935  2.97000000000000E+0002
936  2.94000000000000E+0002
937  2.88000000000000E+0002
938  3.00000000000000E+0002
939  2.74000000000000E+0002
940  2.54000000000000E+0002
941  3.03000000000000E+0002
942  2.87000000000000E+0002
943  2.89000000000000E+0002
944  3.00000000000000E+0002
945  2.62000000000000E+0002
946  2.72000000000000E+0002
947  2.45000000000000E+0002
948  2.36000000000000E+0002
949  2.08000000000000E+0002
950  2.13000000000000E+0002
951  2.31000000000000E+0002
952  2.44000000000000E+0002
953  2.13000000000000E+0002
954  2.13000000000000E+0002
955  2.01000000000000E+0002
956  1.97000000000000E+0002
957  2.22000000000000E+0002
958  1.71000000000000E+0002
959  1.89000000000000E+0002
960  1.98000000000000E+0002
961  1.85000000000000E+0002
962  1.86000000000000E+0002
963  1.70000000000000E+0002
964  1.82000000000000E+0002
965  1.92000000000000E+0002
966  1.71000000000000E+0002
967  1.96000000000000E+0002
968  1.89000000000000E+0002
969  1.97000000000000E+0002
970  1.78000000000000E+0002
971  1.64000000000000E+0002
972  1.82000000000000E+0002
973  1.56000000000000E+0002
974  2.00000000000000E+0002
975  1.60000000000000E+0002
976  1.86000000000000E+0002
977  1.65000000000000E+0002
978  1.82000000000000E+0002
979  1.99000000000000E+0002
980  1.78000000000000E+0002
981  1.72000000000000E+0002
982  1.90000000000000E+0002
983  2.09000000000000E+0002
984  1.66000000000000E+0002
985  1.75000000000000E+0002
986  1.89000000000000E+0002
987  1.68000000000000E+0002
988  1.56000000000000E+0002
989  1.72000000000000E+0002
990  1.76000000000000E+0002
991  1.50000000000000E+0002
992  1.72000000000000E+0002
993  1.60000000000000E+0002
